stock_code,transaction_date,window_id,small_passive_buy_amount,active_inferred_count,order_age_missing_count,order_age_fifo_count,Q_rule_t,active_sell_amount,active_buy_amount,active_sell_count,window_trade_count,signal_deal_sell_amount,small_passive_sell_amount,signal_deal_buy_amount,pi_max_price_impact_pct,R_seed_t,window_close_price,order_age_recovered_count,deal_amount,active_buy_count,signed_mix_qr_amount,large_active_buy_amount,side_fallback_count,window_open_price,order_age_unresolved_count,order_age_direct_count,passive_retail_amount,unknown_side_amount,large_active_sell_amount,passive_quant_amount,signed_large_active_amount,active_non_large_amount,CH_rule_t
000029.SZ,20260709,41,1627663,285,0,1,411947.79999999993,1008773.4,2780213,122,296,1045923.6,1005573.6,2878174.8,0.004651162790697801,0,23.76,296,3924098.4,163,622089.4,1264735.8,0,23.63,0,295,0,0,26126,-120882,1238609.8,532829.7999999999,1238609.8
000029.SZ,20260709,42,454286,328,0,1,-1500731,1959975,2503933,256,337,3806110,1907821,721688,-0.005471380471380578,0,23.63,337,4527798,72,-1453535,2073245,0,23.76,0,336,0,0,92446,-63890,1980799,-1436841,1980799
000029.SZ,20260709,43,486564,302,0,0,-1296075,2372934,597983,228,310,2325752,1669391,680574,-0.0012695725772322295,0,23.6,310,3006326,74,-1182827,194010,0,23.63,0,310,0,0,656361,16525,-462351,-1312600,-462351
000029.SZ,20260709,44,3178609,387,0,1,790869,1889334,3840916,154,404,1454983,1362386,4486520,0.010169491525423662,0,23.84,404,5941503,233,1816223,1372003,0,23.6,0,403,0,0,28505,182785,1343498,608084,1343498
000029.SZ,20260709,45,2183686,494,0,0,92260,2100744,5221644,197,517,1890741,1485162,5562898,0.005033557046979908,0,23.96,517,7453639,297,698524,3376770,0,23.83,0,517,0,0,408021,-59891,2968749,152151,2968749
000029.SZ,20260709,46,2357352,562,0,1,-1678305,4643094,2550344,371,604,4253815,3194365,3334422,-0.0016694490818029693,0,23.92,604,7588237,191,-837013,915168,0,23.94,0,603,0,0,1121352,208261,-206184,-1886566,-206184
000029.SZ,20260709,47,2377848,451,0,3,-2822309,3621452,784841,358,456,2064299,1956683,2423322,0,0,23.92,456,4487621,93,421165,40690,0,23.91,0,453,0,0,112400,-57408,-71710,-2764901,-71710
000030.SZ,20260709,0,1249509,883,1,4,-405469,4443836,1104454,352,884,1949176,1322706,3599510,-0.007481296758104689,0,3.98,883,5548686,531,-73197,21081,0,4.01,1,879,0,0,2955390,-396,-2934309,-405073,-2934309
000030.SZ,20260709,1,471230,428,0,0,31855,464272,480399,165,433,484585,446569,476802,-0.002512562814070298,0,3.97,433,961387,263,24661,5572,0,3.98,0,433,0,0,38016,-16716,-32444,48571,-32444
000030.SZ,20260709,2,453077,210,0,0,72427,340412,412439,65,211,300174,300174,453077,0.005037783375314866,0,3.99,211,753251,145,152903,0,0,3.98,0,211,0,0,0,400,0,72027,0
000030.SZ,20260709,3,292864,293,0,1,-129158.20000000001,355949.2,258238,132,298,354755.2,352770.2,292864,0,0,3.99,298,647619.2,161,-59906.20000000001,0,0,3.99,0,297,0,0,1985,-33432,-1985,-95726.20000000001,-1985
000030.SZ,20260709,4,434494,277,0,0,91212,359196,446444,83,283,373524,371142,438484,-0.0025062656641604585,0,3.98,283,812008,194,63352,3990,0,3.99,0,283,0,0,2382,5572,1608,85640,1608
000030.SZ,20260709,5,459860,207,0,0,293914,165547,460261,43,207,165148,165148,460660,0.00251256281407041,0,3.99,207,625808,164,294712,800,0,3.99,0,207,0,0,0,0,800,293914,800
000030.SZ,20260709,6,293201,264,0,0,-7489,279994,272505,105,264,259298,259298,293201,-0.0025062656641604585,0,3.98,264,552499,159,33903,0,0,3.98,0,264,0,0,0,0,0,-7489,0
000030.SZ,20260709,7,642770,227,0,0,907541,356109,1263650,61,227,976989,976989,642770,0,0,3.98,227,1619759,166,-334219,0,0,3.98,0,227,0,0,0,0,0,907541,0
000030.SZ,20260709,8,100694,145,0,0,-196659,297353,100694,88,145,297353,297353,100694,0,0,3.98,145,398047,57,-196659,0,0,3.98,0,145,0,0,0,0,0,-196659,0
000030.SZ,20260709,9,171936,89,0,0,128266,43670,171936,14,89,43670,43670,171936,-0.002512562814070298,0,3.97,89,215606,75,128266,0,0,3.98,0,89,0,0,0,0,0,128266,0
000030.SZ,20260709,10,260432,166,0,0,-337828,599052,260432,75,166,599052,598260,260432,0,0,3.97,166,859484,91,-337828,0,0,3.97,0,166,0,0,792,0,-792,-337828,-792
000030.SZ,20260709,11,139669,257,0,0,-1271157,1383571,112414,201,257,1356316,1356316,139669,-0.0025188916876574888,0,3.96,257,1495985,56,-1216647,0,0,3.97,0,257,0,0,0,0,0,-1271157,0
000030.SZ,20260709,12,664366,637,0,0,-388291,997132,994161,200,641,1029519,941607,964138,-0.005050505050505055,0,3.94,641,1993657,437,-277241,387684,0,3.95,0,641,0,0,0,2364,387684,-390655,387684
000030.SZ,20260709,13,498175,192,0,0,-140600,474894,318574,105,192,295293,279573,498175,0.0025380710659899065,0,3.95,192,793468,87,218602,0,0,3.93,0,192,0,0,15720,0,-15720,-140600,-15720
000030.SZ,20260709,14,94285,117,0,0,-308072,402357,94285,74,117,402357,402357,94285,-0.005063291139240511,0,3.93,117,496642,43,-308072,0,0,3.94,0,117,0,0,0,0,0,-308072,0
000030.SZ,20260709,15,215545,192,0,0,-39086,267633,223031,36,195,280635,280635,215545,0.0025445292620864595,0,3.94,195,496180,156,-65090,0,0,3.94,0,195,0,0,0,5516,0,-44602,0
000030.SZ,20260709,16,332839,207,0,0,295175,68790,363572,16,208,99916,99916,333234,0.0025380710659899065,0,3.95,208,433150,191,232923,395,0,3.94,0,208,0,0,0,788,395,294387,395
000030.SZ,20260709,17,150952,176,0,0,-60703,241993,177744,111,180,272331,272331,150952,-0.005063291139240511,0,3.93,180,423283,65,-121379,0,0,3.94,0,180,0,0,0,3546,0,-64249,0
000030.SZ,20260709,18,438539,292,0,0,202354,212939,415293,80,292,189693,189693,438539,0.0025445292620864595,0,3.94,292,628232,212,248846,0,0,3.93,0,292,0,0,0,0,0,202354,0
000030.SZ,20260709,19,226682,197,0,2,-43031,250013,213680,54,199,243709,243709,226682,0,0,3.94,199,470391,143,-17027,0,0,3.94,0,197,0,0,0,-6698,0,-36333,0
000030.SZ,20260709,20,278164,145,0,0,244803,50697,295500,22,145,68033,68033,278164,0,0,3.94,145,346197,123,210131,0,0,3.94,0,145,0,0,0,0,0,244803,0
000030.SZ,20260709,21,125292,81,0,0,108786,16506,125292,4,81,16506,16506,125292,0,0,3.94,81,141798,77,108786,0,0,3.94,0,81,0,0,0,0,0,108786,0
000030.SZ,20260709,22,369009,261,0,0,-105159,463950,358791,143,261,453732,453732,369009,0,0,3.94,261,822741,118,-84723,0,0,3.94,0,261,0,0,0,0,0,-105159,0
000030.SZ,20260709,23,195037,68,0,0,-387779,430725,42946,48,68,278634,278634,195037,0,0,3.94,68,473671,20,-83597,0,0,3.92,0,68,0,0,0,0,0,-387779,0
000030.SZ,20260709,24,334216,191,0,0,185767,145297,1107839,84,191,261830,142145,991306,0,0,3.94,191,1253136,107,192071,776775,0,3.94,0,191,0,0,0,0,776775,185767,776775
000030.SZ,20260709,25,197380,87,0,0,-12661,136716,107465,37,93,95781,95781,197380,0.0050761421319797,0,3.96,93,293161,50,101599,0,0,3.94,0,93,0,0,0,16590,0,-29251,0
000030.SZ,20260709,26,15406,28,0,0,-58056,53712,15801,16,31,74252,74252,15406,-0.005050505050505055,0,3.94,31,89658,12,-58846,0,0,3.95,0,31,0,0,0,-20145,0,-37911,0
000030.SZ,20260709,27,17751,78,0,0,-350698,376329,25631,60,78,384209,384209,17751,-0.0025380710659897937,0,3.93,78,401960,18,-366458,0,0,3.95,0,78,0,0,0,0,0,-350698,0
000030.SZ,20260709,28,6288,23,0,0,-28992,35280,6288,18,23,35280,35280,6288,0,0,3.93,23,41568,5,-28992,0,0,3.93,0,23,0,0,0,0,0,-28992,0
000030.SZ,20260709,29,130127,102,0,0,24818,107274,132092,24,102,109239,109239,130127,0,0,3.93,102,239366,78,20888,0,0,3.93,0,102,0,0,0,0,0,24818,0
000030.SZ,20260709,30,147820,152,0,0,-106327,243143,146248,45,156,254933,254933,147820,0,0,3.93,156,402753,107,-107113,0,0,3.94,0,156,0,0,0,-9432,0,-96895,0
000030.SZ,20260709,31,122626,68,0,0,83402,29792,121840,21,76,39224,39224,122626,0,0,3.93,76,161850,47,83402,0,0,3.93,0,76,0,0,0,-8646,0,92048,0
000030.SZ,20260709,32,257245,209,0,4,72257,316704,408218,122,213,490864,490864,257245,0,0,3.93,213,748109,87,-233619,0,0,3.93,0,209,0,0,0,-19257,0,91514,0
000030.SZ,20260709,33,144631,207,0,0,-346495,468331,72319,177,224,489160,488768,144631,0,0,3.93,224,633791,30,-344137,0,0,3.92,0,224,0,0,392,49125,-392,-395620,-392
000030.SZ,20260709,34,96052,154,0,0,-217562,280602,63040,145,154,247590,247590,96052,0,0,3.93,154,343642,9,-151538,0,0,3.94,0,154,0,0,0,0,0,-217562,0
000030.SZ,20260709,35,51220,125,0,0,-220736,271956,51220,88,125,271956,271956,51220,0,0,3.93,125,323176,37,-220736,0,0,3.94,0,125,0,0,0,0,0,-220736,0
000030.SZ,20260709,36,1271453,398,0,0,1146590,1092821,1418021,167,427,789049,442427,1737947,0.0025445292620864595,0,3.94,427,2526996,231,829026,1182,0,3.94,0,427,0,0,811934,10638,-810752,1135952,-810752
000030.SZ,20260709,37,85104,185,0,0,-129474,214578,85104,170,185,214578,214578,85104,-0.0025380710659897937,0,3.93,185,299682,15,-129474,0,0,3.94,0,185,0,0,0,0,0,-129474,0
000030.SZ,20260709,38,749722,311,0,1,413250,361300,774550,162,311,386128,386128,749722,0,0,3.93,311,1135850,149,363594,0,0,3.93,0,310,0,0,0,0,0,413250,0
000030.SZ,20260709,39,264491,173,0,0,-19544,284035,264491,136,173,284035,284035,264491,0,0,3.93,173,548526,37,-19544,0,0,3.92,0,173,0,0,0,0,0,-19544,0
000030.SZ,20260709,40,165856,161,0,2,18149,189758,207907,57,161,231809,231809,165856,0.0025445292620864595,0,3.94,161,397665,104,-65953,0,0,3.93,0,159,0,0,0,0,0,18149,0
000030.SZ,20260709,41,40872,187,0,0,-305691,348921,43230,142,187,351279,351279,40872,-0.0025380710659897937,0,3.93,187,392151,45,-310407,0,0,3.93,0,187,0,0,0,0,0,-305691,0
000030.SZ,20260709,42,94327,293,0,0,-265974,403531,137557,248,293,446761,446761,94327,0,0,3.93,293,541088,45,-352434,0,0,3.93,0,293,0,0,0,0,0,-265974,0
000030.SZ,20260709,43,48068,182,0,0,-140572,188640,48068,155,182,188640,188640,48068,0,0,3.93,182,236708,27,-140572,0,0,3.93,0,182,0,0,0,0,0,-140572,0
000030.SZ,20260709,44,879874,460,0,0,781102,206334,1012321,98,460,313896,313896,904759,0.005089058524173033,0,3.95,460,1218655,362,565978,24885,0,3.93,0,460,0,0,0,0,24885,781102,24885
000030.SZ,20260709,45,552683,261,0,0,331617,221066,552683,91,261,221066,221066,552683,0.002531645569620199,0,3.96,261,773749,170,331617,0,0,3.95,0,261,0,0,0,0,0,331617,0
000030.SZ,20260709,46,297396,255,0,0,-104319,401715,297396,156,255,401715,401715,297396,0,0,3.96,255,699111,99,-104319,0,0,3.96,0,255,0,0,0,0,0,-104319,0
000030.SZ,20260709,47,382931,302,0,0,-1161309,1259309,98000,265,302,974378,974378,382931,-0.005050505050505055,0,3.94,302,1357309,37,-591447,0,0,3.96,0,302,0,0,0,0,0,-1161309,0
000031.SZ,20260709,0,1759925,727,0,1,-1602230,2876658,1275343,473,727,2385986,2380811,1766015,0.004807692307692205,0,2.09,727,4152001,254,-620886,6090,0,2.08,0,726,0,0,5175,0,915,-1602230,915
000031.SZ,20260709,1,745407,519,0,0,-533041,1276683,724298,323,519,1255574,1236230,745407,0,0,2.09,519,2000981,196,-490823,0,0,2.1,0,519,0,0,19344,0,-19344,-533041,-19344
000031.SZ,20260709,2,4804290,834,0,0,2033602,2307438,4354822,334,847,1866998,1866998,4831432,0.00956937799043063,0,2.11,847,6698430,500,2937292,27142,0,2.1,0,847,0,0,0,13360,27142,2020242,27142
000031.SZ,20260709,3,527880,310,0,0,-161879,689759,527880,131,310,689759,689759,527880,0.004739336492891105,0,2.12,310,1217639,179,-161879,0,0,2.12,0,310,0,0,0,0,0,-161879,0
000031.SZ,20260709,4,2156198,477,0,0,1526497,611893,2222099,182,477,594085,594085,2239907,0,0,2.12,477,2833992,295,1562113,83709,0,2.12,0,477,0,0,0,0,83709,1526497,83709
000031.SZ,20260709,5,3072137,695,0,0,1120771,1940085,3060856,346,695,1928804,1928804,3072137,-0.004716981132075581,0,2.11,695,5000941,349,1143333,0,0,2.13,0,695,0,0,0,0,0,1120771,0
000031.SZ,20260709,6,1450151,672,0,0,-322011,1559526,1234338,388,674,1346890,1346890,1450790,0.004739336492891105,0,2.12,674,2797680,284,103261,639,0,2.12,0,674,0,0,0,3816,639,-325827,639
000031.SZ,20260709,7,713532,327,0,0,30463,659110,688940,200,327,634518,633885,713532,0,0,2.12,327,1348050,127,79647,0,0,2.13,0,327,0,0,633,0,-633,30463,-633
000031.SZ,20260709,8,689918,272,0,0,-53540,682603,633558,194,272,619427,617106,696734,0.004716981132075371,0,2.13,272,1316161,78,72812,6816,0,2.13,0,272,0,0,2321,0,4495,-53540,4495
000031.SZ,20260709,9,151606,202,0,0,-521934,669278,142702,153,202,660374,655732,151606,-0.009389671361502356,0,2.11,202,811980,49,-504126,0,0,2.13,0,202,0,0,4642,0,-4642,-521934,-4642
000031.SZ,20260709,10,50032,73,0,0,-166876,216908,50032,57,73,216908,216908,50032,0,0,2.11,73,266940,16,-166876,0,0,2.11,0,73,0,0,0,0,0,-166876,0
000031.SZ,20260709,11,576261,308,0,0,-732891,1309152,576261,211,308,1309152,1309152,576261,-0.004739336492890894,0,2.1,308,1885413,97,-732891,0,0,2.12,0,308,0,0,0,0,0,-732891,0
000031.SZ,20260709,12,299266,524,0,0,-1954780,2165982,175576,447,545,2071692,2056226,299266,-0.004761904761904872,0,2.09,545,2370958,77,-1756960,0,0,2.1,0,545,0,0,15465.999999999998,20160,-15465.999999999998,-1974940,-15465.999999999998
000031.SZ,20260709,13,45780,81,0,0,-213171,258951,45780,51,81,258951,258951,45780,0,0,2.09,81,304731,30,-213171,0,0,2.09,0,81,0,0,0,0,0,-213171,0
000031.SZ,20260709,14,222171,207,0,0,-816141,1038310,221753,174,207,1037892,1037476,222171,-0.004784688995215209,0,2.08,207,1260063,33,-815305,0,0,2.1,0,207,0,0,416,0,-416,-816141,-416
000031.SZ,20260709,15,836630,270,0,0,-173265,991294,817611,181,271,972693,972693,836630,0.004807692307692205,0,2.09,271,1809323,89,-136063,0,0,2.09,0,271,0,0,0,418,0,-173683,0
000031.SZ,20260709,16,13440,64,0,0,-186573,200013,13440,51,64,200013,200013,13440,0,0,2.09,64,213453,13,-186573,0,0,2.09,0,64,0,0,0,0,0,-186573,0
000031.SZ,20260709,17,384769,238,0,0,-417599,781468,363869,161,238,760568,760568,384769,0,0,2.09,238,1145337,77,-375799,0,0,2.09,0,238,0,0,0,0,0,-417599,0
000031.SZ,20260709,18,105877,166,0,0,-1915207,1999660,84453,137,166,1978236,1978236,105877,-0.004784688995215209,0,2.08,166,2084113,29,-1872359,0,0,2.08,0,166,0,0,0,0,0,-1915207,0
000031.SZ,20260709,19,87776,102,0,0,-2268.9999999999995,90045,87776,82,102,90045,90045,87776,-0.004807692307692419,0,2.07,102,177821,20,-2268.9999999999995,0,0,2.07,0,102,0,0,0,0,0,-2268.9999999999995,0
000031.SZ,20260709,20,193440,130,0,0,-56823,250263,193440,46,130,250263,250263,193440,0,0,2.07,130,443703,84,-56823,0,0,2.07,0,130,0,0,0,0,0,-56823,0
000031.SZ,20260709,21,421496,271,0,0,-260665,694225,447145,168,271,706289,706289,435081,0.004830917874396247,0,2.08,271,1141370,103,-284793,13585,0,2.08,0,271,0,0,0,0,13585,-260665,13585
000031.SZ,20260709,22,345979,235,0,0,-164409,596095,348060,104,235,597967,514132,346188,0,0,2.08,235,944155,131,-168153,209,0,2.08,0,235,0,0,83835,0,-83626,-164409,-83626
000031.SZ,20260709,23,555000,145,0,0,162507,289325,451832,80,145,186157,186157,555000,0,0,2.08,145,741157,65,368843,0,0,2.07,0,145,0,0,0,0,0,162507,0
000031.SZ,20260709,24,155705,307,0,0,-619511,775216,155705,205,307,775216,775216,155705,0,0,2.08,307,930921,102,-619511,0,0,2.08,0,307,0,0,0,0,0,-619511,0
000031.SZ,20260709,25,92169,52,0,0,26233,65936,92169,44,52,65936,65936,92169,0.004807692307692205,0,2.09,52,158105,8,26233,0,0,2.08,0,52,0,0,0,0,0,26233,0
000031.SZ,20260709,26,7106,12,0,0,866,6240,7106,9,12,6240,6240,7106,-0.004784688995215209,0,2.08,12,13346,3,866,0,0,2.08,0,12,0,0,0,0,0,866,0
000031.SZ,20260709,27,78375,160,0,0,-26041,104416,78375,129,160,104416,104416,78375,0,0,2.08,160,182791,31,-26041,0,0,2.08,0,160,0,0,0,0,0,-26041,0
000031.SZ,20260709,28,592828,456,0,0,-1494430,2101330,663056,263,456,2100498,2085594,663888,0,0,2.08,456,2764386,193,-1492766,71060,0,2.08,0,456,0,0,14903.999999999998,0,56156,-1494430,56156
000031.SZ,20260709,29,99693,154,0,0,17949,81744,99693,62,154,81744,81744,99693,0,0,2.08,154,181437,92,17949,0,0,2.08,0,154,0,0,0,0,0,17949,0
000031.SZ,20260709,30,39501,109,0,0,-322431.48,361932.48,39501,79,109,361932.48,361932.48,39501,0.004807692307692205,0,2.09,109,401433.48,30,-322431.48,0,0,2.09,0,109,0,0,0,0,0,-322431.48,0
000031.SZ,20260709,31,897817,379,0,0,551948,519130,1071498,254,379,692391,692391,898237,0,0,2.09,379,1590628,125,205426,420,0,2.08,0,379,0,0,0,0,420,551948,420
000031.SZ,20260709,32,9030,23,0,0,-25455,34485,9030,21,23,34485,34485,9030,0,0,2.09,23,43515,2,-25455,0,0,2.09,0,23,0,0,0,0,0,-25455,0
000031.SZ,20260709,33,31290,48,0,0,-1732,33022,31290,40,48,33022,33022,31290,0,0,2.09,48,64312,8,-1732,0,0,2.09,0,48,0,0,0,0,0,-1732,0
000031.SZ,20260709,34,4410,41,0,0,-55364,59774,4410,38,41,59774,59774,4410,0,0,2.09,41,64184,3,-55364,0,0,2.09,0,41,0,0,0,0,0,-55364,0
000031.SZ,20260709,35,1947540,574,0,0,1367404,677996,2045400,269,574,775856,775856,1947540,0.004784688995215422,0,2.1,574,2723396,305,1171684,0,0,2.1,0,574,0,0,0,0,0,1367404,0
000031.SZ,20260709,36,434607,455,0,0,-125009,539431,433462,386,455,514021,508796,458872,0,0,2.1,455,972893,69,-74189,24265,0,2.09,0,455,0,0,5225,0,19040,-125009,19040
000031.SZ,20260709,37,391195,490,0,0,-847400,1089464,190855,432,494,889964,839595,391195,0,0,2.1,494,1281159,58,-448400,0,0,2.1,0,494,0,0,50369,840,-50369,-848240,-50369
000031.SZ,20260709,38,120540,155,0,0,-548260,668800,120540,111,155,668800,668800,120540,0,0,2.1,155,789340,44,-548260,0,0,2.1,0,155,0,0,0,0,0,-548260,0
000031.SZ,20260709,39,31080,302,0,0,-839196,870276,31080,289,302,870276,870276,31080,-0.004761904761904872,0,2.09,302,901356,13,-839196,0,0,2.09,0,302,0,0,0,0,0,-839196,0
000031.SZ,20260709,40,12180,117,0,0,-510738,522918,12180,111,117,522918,522918,12180,0,0,2.09,117,535098,6,-510738,0,0,2.09,0,117,0,0,0,0,0,-510738,0
000031.SZ,20260709,41,32130,84,0,0,-120231,152361,32130,56,84,152361,152361,32130,0,0,2.09,84,184491,28,-120231,0,0,2.09,0,84,0,0,0,0,0,-120231,0
000031.SZ,20260709,42,42210,56,0,0,-18400,60610,42210,32,56,60610,60610,42210,0.004784688995215422,0,2.1,56,102820,24,-18400,0,0,2.09,0,56,0,0,0,0,0,-18400,0
000031.SZ,20260709,43,587580,270,0,0,515266,72314,587580,34,270,72314,72314,587580,0,0,2.1,270,659894,236,515266,0,0,2.1,0,270,0,0,0,0,0,515266,0
000031.SZ,20260709,44,4665582,1019,0,0,-475752,4101477,3138048,444,1019,1998390,1943160,5241135,0.00476190476190466,0,2.11,1019,7239525,575,2722422,71553,0,2.1,0,1019,0,0,559230,0,-487677,-475752,-487677
000031.SZ,20260709,45,212477,149,0,0,99287,113190,212477,84,149,113190,113190,212477,0,0,2.11,149,325667,65,99287,0,0,2.11,0,149,0,0,0,0,0,99287,0
000031.SZ,20260709,46,733452,895,0,0,136148,684195,811945,408,895,762476,753866,733664,0,0,2.11,895,1496140,487,-20414,212,0,2.11,0,895,0,0,8610,0,-8398,136148,-8398
000031.SZ,20260709,47,219847,262,0,0,-359964,447514,92403,205,264,324923,324923,219847,0,0,2.11,264,544770,57,-105076,0,0,2.11,0,264,0,0,0,-4853,0,-355111,0
000032.SZ,20260709,0,29531568,9079,2,13,771223.3900000001,51549418.09,90369869.39,3470,10051,68083728.48,24237694.61,85607322,0.03576405016256384,0,22.3,10049,153691050.48,5609,5293873.39,70429276.39,0,21.53,2,10036,0,0,29492511.48,2887537,40936764.91,-2116313.6099999994,40936764.91
000032.SZ,20260709,1,20778150,7552,0,30,-3676588,45574811,63525250,3104,7950,45900698,20389270,68360523,0.004932735426008943,0,22.41,7950,114261221,4448,388880,47893366,0,22.31,0,7920,0,0,25200435,1065904,22692931,-4742492,22692931
000032.SZ,20260709,2,11216685,4043,0,7,-12578278,33997760,19627768,2341,4262,32450025,20486069,24183866,-0.0062472110664882,0,22.27,4262,56633891,1702,-9269384,10914779,0,22.42,0,4255,0,0,14016358,-1309865,-3101579,-11268413,-3101579
000032.SZ,20260709,3,14253245,3727,0,6,-5549340,27421160,17622272,2040,4043,23616493,12382407,24154361,-0.012123933542882784,0,22,4043,47770854,1687,1870838,8958149,0,22.27,0,4037,0,0,12177053,1030644,-3218904,-6579984,-3218904
000032.SZ,20260709,4,21922092,6270,1,5,2062866,29457952,71367760,2186,6557,39029006,18901010,65399213,0.025454545454545396,290158,22.56,6556,104428219,4084,3021082,51874559,0,21.99,1,6551,290158,0,11730558,297059,40144001,1765807,40144001
000032.SZ,20260709,5,26882978,5470,0,8,-11425878.76,49898992,47947286.24,2907,5909,49424565.24,25081611.240000002,54165605,0.005319148936170257,0,22.68,5909,103590170.24,2563,1801366.7599999998,30754507,0,22.58,0,5901,0,0,20871074,409260,9883433,-11835138.76,9883433
000032.SZ,20260709,6,17956751,5853,0,4,-2665603.7,53743338.7,37363942,2841,5994,33077409.7,20349304.7,59285373,0.0004409171075838432,0,22.69,5994,92362782.7,3012,-2392553.7,20092898,0,22.68,0,5990,0,0,33963829,-157138,-13870931,-2508465.7,-13870931
000032.SZ,20260709,7,15381116,3924,0,1,2922764,20908639,37646173,1511,4218,20996428,10489566,40141194,0.011458792419568002,0,22.95,4218,61137622,2413,4891550,24470777,0,22.69,0,4217,0,0,10796163,-140156,13674614,3062920,13674614
000032.SZ,20260709,8,6672679,5089,0,2,-12998425.74,44124903,69102464.25999999,1866,5186,45220303,19671898.740000002,68553034.25999999,0.008278867102396571,0,23.14,5186,113773337.25999999,3223,-12999219.74,62759705.260000005,0,22.95,0,5184,0,0,24669054.26,114664,38090651,-13113089.74,38090651
000032.SZ,20260709,9,18722520,5304,0,2,-52841641.78,224533836,31510224,3735,5609,227248383,76772035.78,36723407,-0.02203975799481424,0,22.63,5609,263971790,1569,-58049515.78,11858400,0,23.14,0,5607,0,0,156618834.22,-4578464,-144760434.22,-48263177.78,-144760434.22
000032.SZ,20260709,10,22908364,6747,0,2,-4600249,63121747,45564189,3745,7348,67968731,24118047,48006560,0.0053026955368979676,0,22.75,7348,115975291,3002,-1209683,29062694,0,22.63,0,7346,0,0,39886186,2133817,-10823492,-6734066,-10823492
000032.SZ,20260709,11,10186292,2513,0,4,-16556591,30557961,11919609,1627,2710,33714886,24631201,14137046,-0.01450549450549443,0,22.42,2710,47851932,886,-14444909,3622423,0,22.75,0,2706,0,0,9412016,-3707832,-5789593,-12848759,-5789593
000032.SZ,20260709,12,9485526,3469,0,6,-1656116,20823668,11219828,2185,3547,19583179,9699508,13068195,-0.008028545941124142,0,22.24,3547,32651374,1284,-213982,2893334,0,22.42,0,3541,0,0,10573006,268052,-7679672,-1924168,-7679672
