stock_code,transaction_date,window_id,c_p,c_i,c_d,eps,capital_ch,capital_q,capital_retail,capital_mix,noise_ratio,explain_ratio,capital_anchor_error,closure_error
600203.SH,20260709,36,0.001932,0.001043,-0.000701,-0.000012,-0.007002,0.008933,0,0.008934000000000001,0.005289645929822441,0.99471,0.298014,1.73e-18
600203.SH,20260709,37,-0.004225,0.000321,0.000302,-0.000161,-0.003992,-0.000232,-0,-0.0002329999999999997,0.042683871356604244,0.957316,0.897554,1.73e-18
600203.SH,20260709,38,0.001287,-0.000624,0.000799,0.000049,0.000271,0.001016,0,0.001016,0.032167890229226614,0.967832,0.292024,1.73e-18
600203.SH,20260709,39,-0.002179,0.000243,-0.0007,0.001128,-0.000858,-0.001321,-0,-0.001321,0.7479936427872617,0.252006,0.324155,1.73e-18
600203.SH,20260709,40,0.004824,0.000346,0.000402,0.001981,0.000131,0.004693,0,0.004693,0.26229061377747015,0.737709,0.278138,1.73e-18
600203.SH,20260709,41,0.000162,0.002082,-0.001207,-0.000287,-0.005814,0.005976,0,0.0059759999999999995,0.38278083067439,0.617219,0.085418,1.73e-18
600203.SH,20260709,42,0.003812,-0.000035,0.000907,0.001309,0.002932,0.00088,0,0.0008799999999999997,0.21847467642706853,0.781525,0.629539,1.73e-18
600203.SH,20260709,43,-0.002674,0.00152,-0.000699,-0.000381,-0.003013,0.000176,0.000163,0.0003389999999999999,0.17070481094148576,0.829295,0.781007,1.73e-18
600203.SH,20260709,44,0.000087,-0.000513,0.001096,0.000076,0.000281,-0.000194,-0,-0.000194,0.10163222646927637,0.898368,0.359679,1.73e-18
600203.SH,20260709,45,-0.00046,0.000146,-0.000397,-0.000035,-0.000371,-0.000089,-0,-0.000089,0.04628306688702561,0.953717,0.180864,1.73e-18
600203.SH,20260709,46,-0.002221,-0.000125,0.000199,-0.000092,-0.001346,-0.000552,-0.000323,-0.0008749999999999999,0.04098758670499382,0.959012,0.454301,1.73e-18
600203.SH,20260709,47,0.002442,-0.000369,0.000199,-0.000028,-0.000493,0.002934,0,0.002935,0.012258956475899897,0.987741,0.039863,1.73e-18
600208.SH,20260709,0,0,0,0,0,0,0,0,0,0,1,0,8.67e-19
600208.SH,20260709,1,0.003632,0,0,-0.000086,0.000025,0.003607,0,0.003607,0.024112091095013364,0.975888,0.021474,8.67e-19
600208.SH,20260709,2,0.004431,-0.002494,0.000687,0.000909,-0.000015,0.004446,0,0.004446,0.25733695841521026,0.742663,0.292754,8.67e-19
600208.SH,20260709,3,0.002475,-0.001988,-0.000002,-0.000484,-0.000346,0.002821,0,0.002821,48445.94665606599,0,0.306822,8.67e-19
600208.SH,20260709,4,0.000663,-0.000242,-0.000685,0.000264,0.000968,-0.000304,-0,-0.00030500000000000004,26386.00142456162,0,0.46569,8.67e-19
600208.SH,20260709,5,-0.002882,0.000132,0,-0.000771,0.00031,-0.003193,-0,-0.003192,0.2188802674102141,0.78112,0.440477,8.67e-19
600208.SH,20260709,6,-0.001147,0.00205,-0.000683,-0.00022,-0.001393,0.000246,0,0.0002459999999999999,21968.00775894879,0,0.849718,8.67e-19
600208.SH,20260709,7,-0.000396,-0.00011,0.000683,-0.000177,0,-0.000396,-0,-0.000396,17726.929425680573,0,0,8.67e-19
600208.SH,20260709,8,0.000294,-0.000089,0,-0.000205,0,0.000294,0,0.000294,20499.322159974923,0,0,8.67e-19
600208.SH,20260709,9,0.000365,-0.000102,0,0.003271,0,0.000365,0,0.000365,0.9255998070517986,0.0744,0.045013,8.67e-19
600208.SH,20260709,10,0.000029,-0.000809,0.000686,0.000093,0.000315,-0.000286,-0,-0.000286,9340.429596260528,0,0.475664,8.67e-19
600208.SH,20260709,11,0.000874,0.000047,-0.000687,-0.000234,-0.000157,0.001031,0,0.001031,23448.147032522,0,0.115893,8.67e-19
600208.SH,20260709,12,-0.001675,-0.000117,0,-0.001729,-0.000031,-0.001643,-0,-0.001644,0.491140212374027,0.50886,0.016341,8.67e-19
600208.SH,20260709,13,0.000151,0.001572,-0.000684,-0.001038,-0.000001,0.000152,0,0.000152,103825.47764525634,0,0.005589,8.67e-19
600208.SH,20260709,14,-0.000301,-0.000519,0.000685,0.000136,-0.00001,-0.000291,-0,-0.00029099999999999997,13580.74663772575,0,0.033748,8.67e-19
600208.SH,20260709,15,-0.000212,0.000068,0,-0.00339,0,-0.000212,-0,-0.000212,0.9593292580548319,0.040671,0.019922,8.67e-19
600208.SH,20260709,16,-0.000382,0.000751,-0.000687,0.000317,-0.000156,-0.000226,-0,-0.00022600000000000002,31719.371325250264,0,0.153078,8.67e-19
600208.SH,20260709,17,-0.003727,0.000159,0.000687,-0.000665,-0.002843,-0.000884,-0,-0.0008839999999999998,0.1876244434476444,0.812376,0.762851,8.67e-19
600208.SH,20260709,18,-0.005073,0.002123,-0.00069,0.000081,0,-0.005073,-0,-0.005073,0.022815868843142056,0.977184,0.20561,8.67e-19
600208.SH,20260709,19,-0.002585,0.002505,-0.000002,0.000082,-0.001488,-0.001097,-0,-0.001097,8214.387439060438,0,0.437175,8.67e-19
600208.SH,20260709,20,-0.000131,0.000041,0.000692,-0.000602,-0.000016,-0.000115,-0,-0.00011500000000000002,60208.710515915984,0,0.124833,8.67e-19
600208.SH,20260709,21,0.000221,-0.000301,0,0.00008,0,0.000221,0,0.000221,8040.908109792906,0,0,8.67e-19
600208.SH,20260709,22,-0.00214,0.00004,0,-0.001471,0,-0.00214,-0,-0.00214,0.41196834733577015,0.588032,0,8.67e-19
600208.SH,20260709,23,0.000137,0.001739,-0.000695,0.002404,-0,0.000137,0,0.000137,0.6706524200857662,0.329348,0,8.67e-19
600208.SH,20260709,24,-0.001786,-0.001282,0.001394,-0.001898,-0,-0.001786,-0,-0.001786,0.5313483801460331,0.468652,0,8.67e-19
600208.SH,20260709,25,0.006118,0.001526,-0.001396,0.00092,-0,0.006118,0,0.006118,0.12837017461336309,0.87163,0,8.67e-19
600208.SH,20260709,26,0.004801,-0.004508,0.0021,0.001166,-0,0.004801,0,0.004801,0.32762398772313567,0.672376,0.210356,8.67e-19
600208.SH,20260709,27,-0.000721,-0.001884,-0.000706,-0.000235,-0.001601,0.00088,0,0.00088,0.0663800420352006,0.93362,0.645334,8.67e-19
600208.SH,20260709,28,0.000026,0.002341,-0.001388,-0.000978,-0,0.000026,0,0.000026,97816.91400711132,0,0.013111,8.67e-19
600208.SH,20260709,29,0.002875,-0.000489,0.000692,0.000481,0.00002,0.002854,0,0.002855,0.13525162411356986,0.864748,0.006756,8.67e-19
600208.SH,20260709,30,-0.00141,-0.002228,0.000693,-0.000602,-0,-0.001409,-0,-0.00141,0.1698475046569826,0.830152,0.000065,8.67e-19
600208.SH,20260709,31,0.000562,0.002159,-0.001382,0.005779,0,0.000562,0,0.000562,0.811894622640445,0.188105,0.027261,8.67e-19
600208.SH,20260709,32,0.001148,-0.002048,0.002089,-0.001189,0.000055,0.001093,0,0.001093,118940.59321959413,0,0.121213,8.67e-19
600208.SH,20260709,33,0.001343,-0.000595,-0.001404,0.000656,0.001175,0.000168,0,0.00016799999999999996,65601.49974476968,0,0.875239,8.67e-19
600208.SH,20260709,34,0.000432,0.000328,0,0.006307,0,0.000432,0,0.000432,0.8924077503149306,0.107592,0.002014,8.67e-19
600208.SH,20260709,35,0.00379,-0.001748,0.001414,0.000052,0.000009,0.003782,0,0.003781,0.014853706969027058,0.985146,0.301657,8.67e-19
600208.SH,20260709,36,0.006512,-0.002407,-0.000717,0.000108,0.002463,0.004049,0,0.0040490000000000005,0.030904721341041223,0.969095,0.378205,8.67e-19
600208.SH,20260709,37,-0.000927,-0.00237,-0.000002,-0.000184,0,-0.000927,-0,-0.000927,0.052906287858737494,0.947094,0.003787,8.67e-19
600208.SH,20260709,38,0.009222,0.002324,-0.001425,0.000368,0.000006,0.009216,0,0.009215999999999998,0.03512617734737425,0.964874,0.723119,8.67e-19
600208.SH,20260709,39,0.000879,-0.007088,0.002872,-0.000123,0.000614,0.000264,0,0.00026500000000000004,0.035423053299421206,0.964577,0.634402,8.67e-19
600208.SH,20260709,40,-0.001071,0.002338,-0.002887,-0.001851,-0.000007,-0.001065,-0,-0.0010639999999999998,0.5331635508690059,0.466836,0.006143,8.67e-19
600208.SH,20260709,41,0.001135,0.001482,-0.000002,0.00087,-0,0.001135,0,0.001135,0.2496267278837329,0.750373,0,8.67e-19
600208.SH,20260709,42,0.000638,-0.001981,0.001439,-0.000096,-0,0.000638,0,0.000638,9555.113292313119,0,0.002641,8.67e-19
600208.SH,20260709,43,0.004159,-0.000048,-0.00072,0.000081,-0.000005,0.004164,0,0.004164,0.023449388845021422,0.976551,0.022075,8.67e-19
600208.SH,20260709,44,0.005357,-0.002367,0.000718,-0.000248,-0.000109,0.005466,0,0.0054659999999999995,0.07168870023206232,0.928311,0.019465,8.67e-19
600208.SH,20260709,45,0.01938,-0.002523,-0.000002,0.000387,-0,0.01938,0,0.01938,0.022431601420903318,0.977568,0.08893,8.67e-19
600208.SH,20260709,46,0.022619,-0.01176,0.002847,-0.000146,-0.001636,0.024254,0,0.024255,0.010800925094066561,0.989199,0.436816,8.67e-19
600208.SH,20260709,47,0.013516,-0.009474,-0.000761,0.000062,-0.013749,0.027265,0,0.027265,0.018665452325777168,0.981335,0.030053,8.67e-19
600293.SH,20260709,0,0,0,0,0.008065,0,-0,0,0,1,0,0,8.67e-19
600293.SH,20260709,1,0.000865,0.003051,0,0.000084,0.014456,-0.013591,-0,-0.013591,0.020952203684125863,0.979048,0.115157,8.67e-19
600293.SH,20260709,2,0.005087,-0.000445,-0.000582,-0.000075,0.019027,-0.01394,-0,-0.013939999999999998,0.018944217629114104,0.981056,0.577147,8.67e-19
600293.SH,20260709,3,-0.0073,-0.000523,-0.000002,-0.000111,0,-0.0073,-0,-0.0073,0.014044126612769933,0.985956,0,8.67e-19
600293.SH,20260709,4,0.000823,0.00091,-0.00171,-0.000023,0,0.000823,0,0.000823,2315.210004909295,0,0,8.67e-19
600293.SH,20260709,5,-0.000037,-0.000012,0.001138,0.00291,0,-0.000037,-0,-0.000037,0.7274977254210006,0.272502,0,8.67e-19
600293.SH,20260709,6,-0.003691,0.000968,0.000568,-0.001829,0,-0.003691,-0,-0.003691,0.4591210318281558,0.540879,0.429167,8.67e-19
600293.SH,20260709,7,0.000789,-0.00043,-0.001122,0.000763,-0.003538,0.004327,0,0.004327,76333.05070444412,0,0.179863,8.67e-19
600293.SH,20260709,8,-0.000603,0.000382,0.000555,-0.000333,-0.000079,-0.000524,-0,-0.000524,33340.09798245965,0,0.131412,8.67e-19
600293.SH,20260709,9,-0.003204,-0.000167,0,-0.000629,-0,-0.003204,-0,-0.003204,0.1573056537309417,0.842694,0,8.67e-19
600293.SH,20260709,10,-0.000809,0.000172,-0.000546,0.001182,-0,-0.000809,-0,-0.000809,118244.19463902274,0,0,8.67e-19
600293.SH,20260709,11,-0.001993,0.000591,0.000541,-0.003156,-0,-0.001993,-0,-0.001993,0.7857235878976461,0.214276,0.584277,8.67e-19
600293.SH,20260709,12,-0.006646,-0.00109,-0.00054,0.000211,0.015223,-0.021869,-0,-0.021869,0.026184961234146,0.973815,0.005362,8.67e-19
600293.SH,20260709,13,-0.000495,0.001085,-0.000541,-0.000048,0.027335,-0.027831,-0,-0.02783,4804.781219325998,0,0.49551,8.67e-19
600293.SH,20260709,14,-0.004672,-0.000024,0.001073,-0.000442,-0,-0.004672,-0,-0.004672,0.10871185082310568,0.891288,0.00676,8.67e-19
600293.SH,20260709,15,-0.008074,0.000272,-0.000538,0.000176,0.000117,-0.008191,-0,-0.008191,0.021564411419980632,0.978436,0.28467,8.67e-19
600293.SH,20260709,16,0.003711,0.001078,-0.00054,-0.000134,0.004637,-0.000926,-0,-0.0009259999999999997,0.03250012698339816,0.9675,0.833523,8.67e-19
600293.SH,20260709,17,-0.000485,-0.000566,0.001609,-0.004657,-0,-0.000485,-0,-0.000485,1.1362777255250907,0,0.012971,8.67e-19
600293.SH,20260709,18,0.002074,-0.001833,-0.001086,0.000845,0.00007,0.002004,0,0.0020039999999999997,84519.7606927451,0,0.033699,8.67e-19
600293.SH,20260709,19,-0.00356,0.000423,0.000547,-0.001524,-0,-0.00356,-0,-0.00356,0.37036659324941207,0.629633,0,8.67e-19
600293.SH,20260709,20,0.001014,-0.000266,-0.000554,-0.000194,-0,0.001014,0,0.001014,19441.12200713689,0,0,8.67e-19
600293.SH,20260709,21,-0.000137,-0.000097,0.000559,0.003808,-0,-0.000137,-0,-0.000137,0.9214886926312591,0.078511,0,8.67e-19
600293.SH,20260709,22,-0.001519,0.001407,0.000563,-0.004567,-0,-0.001519,-0,-0.001519,1.10970524049853,0,0.105901,8.67e-19
600293.SH,20260709,23,0.005344,-0.001789,-0.001135,0.001712,0.004007,0.001337,0,0.0013369999999999996,0.41439825704259725,0.585602,0.749747,8.67e-19
600293.SH,20260709,24,0.009426,0.000362,0.001145,0.001413,-0,0.009426,0,0.009426,0.11442152859260608,0.885578,0.187493,8.67e-19
600293.SH,20260709,25,0.007784,-0.00077,0.001139,-0.000023,-0.00931,0.011317,0.005777,0.017094,0.0028438100511114866,0.997156,0.23041,8.67e-19
600293.SH,20260709,26,0.001454,-0.000982,-0.000584,0.000112,-0.00118,0.002634,0,0.002634,11228.296564047449,0,0.309392,8.67e-19
600293.SH,20260709,27,0.004518,0.000056,-0.001125,0.000584,-0,0.004518,0,0.004518,0.14470815391961914,0.855292,0.668334,8.67e-19
600293.SH,20260709,28,-0.000486,-0.000188,0.000559,0.000115,0.002549,-0.003036,-0,-0.003035,11546.035017313296,0,0.456448,8.67e-19
600293.SH,20260709,29,0.00015,0.000058,-0.00056,0.004369,0,0.00015,0,0.00015,1.087878334076097,0,0,8.67e-19
600293.SH,20260709,30,-0.005659,0.001708,0.000563,-0.000612,0,-0.005659,-0,-0.005659,0.1530527189793348,0.846947,0.746118,8.67e-19
600293.SH,20260709,31,0.000727,0.000168,-0.001135,0.00024,0.000156,0.000571,0,0.000571,23958.785062328814,0,0.21415,8.67e-19
600293.SH,20260709,32,0.001181,0.00012,0.000571,0.002144,0,0.001181,0,0.001181,0.5338656403326245,0.466134,0,8.67e-19
600293.SH,20260709,33,-0.000582,0.000597,0.000577,-0.000593,0,-0.000582,-0,-0.000582,59283.628523100146,0,0.002536,8.67e-19
600293.SH,20260709,34,0.004673,-0.000296,-0.00058,0.000204,0.000007,0.004666,0,0.004666,0.05096728777172152,0.949033,0.001468,8.67e-19
600293.SH,20260709,35,0.003376,-0.000369,0.000581,0.000396,0,0.003376,0,0.003376,0.09933912627916813,0.900661,0,8.67e-19
600293.SH,20260709,36,0.00001,-0.000271,-0.000002,0.004232,0,0.00001,0,0.00001,1.0663527560482982,0,0.201912,8.67e-19
600293.SH,20260709,37,-0.006103,0.00165,-0.000002,0.000503,0.001198,-0.0073,-0,-0.007301,0.12727289015717888,0.872727,0.140931,8.67e-19
600293.SH,20260709,38,-0.002096,0.000716,-0.00117,-0.001418,0,-0.002096,-0,-0.002096,0.3573238643979161,0.642676,0,8.67e-19
600293.SH,20260709,39,-0.004135,-0.000244,-0.000002,0.000396,0,-0.004135,-0,-0.004135,0.09947523213198545,0.900525,0,8.67e-19
600293.SH,20260709,40,0.006943,0.000665,-0.000002,0.000394,0,0.006943,0,0.006943,0.04925598792102465,0.950744,0.413172,8.67e-19
600293.SH,20260709,41,-0.001183,-0.00074,0.00179,0.000133,0.000176,-0.001359,-0,-0.001359,13293.977676246066,0,0.063783,8.67e-19
600293.SH,20260709,42,0.000885,0.000066,-0.001198,0.000246,-0.000155,0.001041,0,0.0010400000000000001,24623.76049111579,0,0.017926,8.67e-19
600293.SH,20260709,43,0.003423,0.000123,0,0.000422,0.000731,0.002692,0,0.002692,0.10627879269563657,0.893721,0.002643,8.67e-19
600293.SH,20260709,44,0.000206,-0.000253,0.000598,0.003401,0.000136,0.00007,0,0.00007,0.8604934992128815,0.139507,0.660434,8.67e-19
600293.SH,20260709,45,-0.001214,0.001239,-0.000002,-0.000023,-0,-0.001214,-0,-0.001214,2305.5048727218464,0,0,8.67e-19
600293.SH,20260709,46,-0.003372,-0.000012,-0.000595,0.000041,-0,-0.003372,-0,-0.003372,0.010518374579816853,0.989482,0,8.67e-19
600293.SH,20260709,47,0.003847,0.000481,-0.000593,0.000218,-0,0.003847,0,0.003847,0.05510230629656004,0.944898,0.430294,8.67e-19
600303.SH,20260709,0,0,0,0,0.008197,-0,0,0,0,1,0,0,8.67e-19
600303.SH,20260709,1,0.00305,0.000057,0,0.000958,0.000298,0.002752,0,0.002752,0.2356951777339797,0.764305,0.642505,8.67e-19
600303.SH,20260709,2,0.011153,-0.001526,-0.001206,-0.000325,0.009613,0.00154,0,0.0015399999999999997,0.040131407134988265,0.959869,0.761865,8.67e-19
600303.SH,20260709,3,0.001703,-0.004156,0.001177,0.001276,-0.000032,0.001734,0,0.001735,127630.37174802147,0,0.007183,8.67e-19
600303.SH,20260709,4,-0.000838,0.000638,-0.002364,-0.001452,0.000012,-0.00085,-0,-0.00085,0.36160427766529973,0.638396,0.013967,8.67e-19
600303.SH,20260709,5,0.007049,0.001256,-0.001171,0.000931,-0,0.007049,0,0.007049,0.11546085725226511,0.884539,0.01807,8.67e-19
600303.SH,20260709,6,0.000418,-0.003515,0.003519,-0.000422,0.00112,-0.000702,-0,-0.0007019999999999999,42167.8046366183,0,0.602117,8.67e-19
600303.SH,20260709,7,0.001914,-0.000211,-0.002347,0.000643,0.000261,0.001654,0,0.001653,64339.48159563381,0,0.136098,8.67e-19
600303.SH,20260709,8,-0.005651,0.000322,0,-0.002671,-0,-0.005651,-0,-0.005651,0.33383906164206745,0.666161,0.236137,8.67e-19
600303.SH,20260709,9,-0.004574,0.002616,-0.002327,0.000253,-0.006463,0.001889,0,0.001889,0.06270564282552811,0.937294,0.705395,8.67e-19
600303.SH,20260709,10,-0.003054,0.002118,0.001153,-0.000217,-0.001495,-0.001559,-0,-0.0015589999999999998,21744.81918240903,0,0.480698,8.67e-19
600303.SH,20260709,11,-0.005267,-0.000109,0.00117,0.000156,-0.00033,-0.004937,-0,-0.004937,0.03865367588508929,0.961346,0.062608,8.67e-19
600303.SH,20260709,12,-0.004835,0.00208,-0.001174,-0.000135,-0,-0.004835,-0,-0.004835,0.0332482481575964,0.966752,0.023526,8.67e-19
600303.SH,20260709,13,-0.006269,0.001942,-0.000005,0.00025,-0.001008,-0.005261,-0,-0.005261,0.061239768216570234,0.93876,0.160778,8.67e-19
600303.SH,20260709,14,-0.009577,0.002144,-0.000005,-0.000759,-0,-0.009577,-0,-0.009577,0.0926040423498819,0.907396,0.426721,8.67e-19
600303.SH,20260709,15,0.001476,0.003676,-0.001189,0.00017,0.034555,-0.03308,-0,-0.033079000000000004,0.04115441326322841,0.958846,0.507961,8.67e-19
600303.SH,20260709,16,-0.005623,-0.00196,0.003559,-0.000091,-0.000035,-0.005588,-0,-0.005588,0.0221483570210977,0.977852,0.006236,8.67e-19
600303.SH,20260709,17,-0.0039,0.001992,-0.002379,0.000154,-0,-0.0039,-0,-0.0039,0.03736744763166703,0.962633,0.115865,8.67e-19
600303.SH,20260709,18,-0.002116,0.002124,-0.000005,-0.000002,0.004695,-0.006812,-0,-0.006811,240.42813108762599,0,0.400114,8.67e-19
600303.SH,20260709,19,-0.001189,-0.000001,0.001189,0.000001,0.000075,-0.001264,-0,-0.001264,58.768122238039844,0,0.055911,8.67e-19
600303.SH,20260709,20,0.000464,0,0,-0.000465,-0,0.000464,0,0.000464,46466.113248531175,0,0,8.67e-19
600303.SH,20260709,21,0.003502,-0.000232,0,0.00088,-0,0.003502,0,0.003502,0.2120414590546228,0.787959,0,8.67e-19
600303.SH,20260709,22,-0.003392,-0.001618,0.001191,-0.000313,-0,-0.003392,-0,-0.003392,0.07579968311733387,0.9242,0,8.67e-19
600303.SH,20260709,23,0.003942,0.001893,-0.002374,0.000689,-0,0.003942,0,0.003942,0.16595698561999517,0.834043,0,8.67e-19
600303.SH,20260709,24,0.002372,-0.001715,0.002373,0.001102,-0,0.002372,0,0.002372,0.26659209569994435,0.733408,0,8.67e-19
600303.SH,20260709,25,0.002177,-0.001501,-0.000005,-0.000671,-0,0.002177,0,0.002177,67115.18021139076,0,0,8.67e-19
600303.SH,20260709,26,0.00482,-0.000336,-0.001179,0.00081,-0,0.00482,0,0.00482,0.19688308767813903,0.803117,0.067191,8.67e-19
600303.SH,20260709,27,-0.003273,-0.001639,0.001172,-0.000359,-0.000033,-0.00324,-0,-0.00324,0.08748679106707158,0.912513,0.009946,8.67e-19
600303.SH,20260709,28,-0.000792,0.001857,-0.002336,-0.002845,0,-0.000792,-0,-0.000792,0.691430615555334,0.308569,0.004647,8.67e-19
600303.SH,20260709,29,0.006547,0.000623,-0.000005,0.001099,-0.000014,0.00656,0,0.006561,0.1330112805478802,0.866989,0.137334,8.67e-19
600303.SH,20260709,30,0.004534,-0.003562,0.00349,-0.000364,0.001275,0.003259,0,0.0032589999999999997,0.08879183492525373,0.911208,0.281182,8.67e-19
600303.SH,20260709,31,-0.00077,-0.002222,-0.001169,0.000079,0,-0.00077,-0,-0.00077,0.019415951831001504,0.980584,0,8.67e-19
600303.SH,20260709,32,0.003984,0.002072,-0.002284,0.000326,0,0.003984,0,0.003984,0.07966512376061576,0.920335,0,8.67e-19
600303.SH,20260709,33,-0.004165,-0.001879,0.002274,-0.000313,0,-0.004165,-0,-0.004165,0.07659687505524289,0.923403,0,8.67e-19
600303.SH,20260709,34,0.004003,0.001878,-0.002266,0.000483,0,0.004003,0,0.004003,0.11776454747940811,0.882235,0,8.67e-19
600303.SH,20260709,35,0.003644,-0.001802,0.002258,-0.000018,0,0.003644,0,0.003644,0.004499807341159788,0.9955,0.073843,8.67e-19
600303.SH,20260709,36,-0.001907,-0.002045,-0.000005,-0.000108,0.000369,-0.002276,-0,-0.0022760000000000002,0.026629982870021322,0.97337,0.13944,8.67e-19
600303.SH,20260709,37,0.000264,0.001974,-0.002235,-0.000003,0,0.000264,0,0.000264,322.5745938576028,0,0,8.67e-19
600303.SH,20260709,38,-0.000161,-0.000002,0.001111,0.003132,0,-0.000161,-0,-0.000161,0.767442639802365,0.232557,0.016364,8.67e-19
600303.SH,20260709,39,-0.008144,-0.000472,0.00111,-0.000624,-0.000063,-0.008081,-0,-0.008081,0.07671026590997304,0.92329,0.007765,8.67e-19
600303.SH,20260709,40,0.001325,0.00375,-0.003302,0.002326,0,0.001325,0,0.001325,0.5675704435702041,0.43243,0.732857,8.67e-19
600303.SH,20260709,41,-0.002091,-0.000884,0.003306,-0.000331,-0.001458,-0.000632,-0,-0.0006329999999999999,33098.76867660993,0,0.696445,8.67e-19
600303.SH,20260709,42,0.001168,-0.000165,-0.001108,0.000105,0.000014,0.001155,0,0.001154,10547.68603347873,0,0.380061,8.67e-19
600303.SH,20260709,43,0.000038,0.000053,0,-0.00009,-0.00374,0.003778,0,0.0037779999999999997,9027.29440744916,0,0.497504,8.67e-19
600303.SH,20260709,44,0.003556,-0.000045,0,0.000571,0,0.003556,0,0.003556,0.13982574627379818,0.860174,0.00212,8.67e-19
600303.SH,20260709,45,0.004837,-0.001754,0.001104,-0.000122,0.000007,0.00483,0,0.00483,0.029996825926247084,0.970003,0.819824,8.67e-19
600303.SH,20260709,46,0.001996,-0.002092,-0.000004,0.0001,0.000261,0.001735,0,0.001735,10016.568768055144,0,0.099778,8.67e-19
600303.SH,20260709,47,-0.002945,0.00005,-0.001099,-0.000054,-0.000003,-0.002942,-0,-0.002942,0.013423673911613232,0.986576,0.001046,8.67e-19
600330.SH,20260709,0,0,0,-0,-0.006122,-0,0,0,0,1,0,0,8.67e-19
600330.SH,20260709,1,0.017157,-0.007432,-0,0.000131,-0.020205,0.0355,0.001862,0.037362,0.013280830921521514,0.986719,0.320786,8.67e-19
600330.SH,20260709,2,-0.004485,0.007102,-0.006181,-0.000503,-0.001215,-0.00327,-0,-0.0032700000000000003,0.12366045455212621,0.87634,0.369014,8.67e-19
600330.SH,20260709,3,-0.022557,-0.003155,0.005383,-0.000495,-0.019692,-0.002866,-0,-0.0028649999999999995,0.023777395294357483,0.976223,0.620696,8.67e-19
600330.SH,20260709,4,0.013502,-0.015119,0.006499,0.000122,0.017237,-0.00178,-0.001956,-0.0037349999999999987,0.02442272203282069,0.975577,0.184225,8.67e-19
600330.SH,20260709,5,-0.008031,0.003635,-0.010046,-0.000495,-0.004577,-0.003455,-0,-0.0034539999999999996,0.03312791699514897,0.966872,0.195039,8.67e-19
600330.SH,20260709,6,0.006487,-0.010917,0.007752,0.000047,-0.002993,0.00948,0,0.009479999999999999,0.013893737381107989,0.986106,0.722316,8.67e-19
600330.SH,20260709,7,0.003241,0.002431,-0.007114,0.000184,0.00317,0.000071,0,0.00007099999999999988,0.14585463952831498,0.854145,0.799835,8.67e-19
600330.SH,20260709,8,-0.00339,-0.000808,0.0018,-0.000124,-0.000993,-0.002397,-0,-0.002397,0.04929123022201851,0.950709,0.093163,8.67e-19
600330.SH,20260709,9,0.003658,-0.001864,0.000491,0.000243,0.003854,-0.000196,-0,-0.000196,0.09603777000811087,0.903962,0.784452,8.67e-19
600330.SH,20260709,10,-0.002597,0.001928,-0.001967,-0.000306,0.001035,-0.003633,-0,-0.003632,0.10416436100229928,0.895836,0.051669,8.67e-19
600330.SH,20260709,11,-0.003557,-0.002256,0.002132,-0.000113,0.000419,-0.003809,-0.000166,-0.0039759999999999995,0.029826083110306798,0.970174,0.067843,8.67e-19
600330.SH,20260709,12,-0.009219,-0.002769,0.000332,-0.000194,-0.000112,-0.009107,-0,-0.009107,0.016370108385507787,0.98363,0.651214,8.67e-19
600330.SH,20260709,13,0.007485,-0.008567,0.003143,0.00008,0.019617,-0.012132,-0,-0.012131999999999999,0.037350511026370985,0.962649,0.115721,8.67e-19
600330.SH,20260709,14,0.001279,0.001571,-0.005464,0.000477,0.000761,0.000518,0,0.000518,0.2233190926684168,0.776681,0.186826,8.67e-19
600330.SH,20260709,15,-0.004762,-0.001289,0.001673,-0.000333,-0.005442,0.00068,0,0.00068,0.07076380098451951,0.929236,0.050099,8.67e-19
600330.SH,20260709,16,0.00123,-0.003535,0.001008,0.000006,0.001161,0.000069,0,0.00006900000000000005,0.004466513216908773,0.995533,0.000234,8.67e-19
600330.SH,20260709,17,0.000323,-0.00092,-0.001342,0.000215,0.000415,-0.000003,-0.000089,-0.00009200000000000001,0.12495156309887746,0.875048,0.698446,8.67e-19
600330.SH,20260709,18,-0.000955,-0.001125,0.00017,-0.001111,-0.000038,-0.000918,-0,-0.0009170000000000001,0.367644121436434,0.632356,0.93571,8.67e-19
600330.SH,20260709,19,0.007333,-0.002716,0.000511,0.000068,0.007635,-0.000303,-0,-0.0003020000000000002,0.01302515528246237,0.986975,0.727484,8.67e-19
600330.SH,20260709,20,-0.008768,0.00375,-0.003238,-0.000357,-0.001022,-0.007746,-0,-0.007745999999999999,0.04147472974344141,0.958525,0.066792,8.67e-19
600330.SH,20260709,21,-0.002832,-0.006341,0.005449,0.000249,-0.000066,-0.002766,-0,-0.002766,0.07151548826705885,0.928485,0.01938,8.67e-19
600330.SH,20260709,22,0.011557,-0.002362,-0.00203,0.000247,0.000205,0.011352,0,0.011352,0.03327412478493142,0.966726,0.180286,8.67e-19
600330.SH,20260709,23,0.004902,0.005426,-0.004309,0.000039,0.001256,0.003646,0,0.003646,0.006398905024089782,0.993601,0.024799,8.67e-19
600330.SH,20260709,24,-0.001506,0.004355,0.000536,-0.000804,-0.001008,-0.000498,-0,-0.000498,0.31157782272375,0.688422,0.30624,8.67e-19
600330.SH,20260709,25,0.006184,0.001445,0.001381,0.000857,0.003626,0.002557,0,0.0025580000000000004,0.0868980111417348,0.913102,0.56634,8.67e-19
