stock_code,transaction_date,window_id,order_age_missing_count,window_close_price,active_inferred_count,small_passive_buy_amount,order_age_fifo_count,active_buy_count,deal_amount,Q_rule_t,small_passive_sell_amount,signal_deal_buy_amount,window_trade_count,R_seed_t,order_age_unresolved_count,large_active_buy_amount,large_active_sell_amount,passive_quant_amount,passive_retail_amount,side_fallback_count,order_age_direct_count,active_buy_amount,pi_max_price_impact_pct,order_age_recovered_count,active_sell_amount,window_open_price,active_sell_count,active_non_large_amount,signed_large_active_amount,CH_rule_t,signed_mix_qr_amount,signal_deal_sell_amount,unknown_side_amount
000088.SZ,20260709,44,0,4.19,202,266065,0,169,590851,-58720.99999999994,324786,266065,202,0,0,0,0,0,0,0,202,266065,0.002392344497607817,202,324786,4.19,33,-58720.99999999994,0,0,-58720.99999999994,324786,0
000088.SZ,20260709,45,0,4.19,657,2143734,17,361,3281275,-934461,1072861,2208414,657,0,0,64680,0,0,0,0,640,1205747,0,657,2075528,4.18,296,-934461,64680,64680,1070873,1072861,0
000088.SZ,20260709,46,0,4.18,239,437473.00000000006,0,130,876857,27837.000000000047,438966,437473.00000000006,239,0,0,0,418,0,0,0,239,452138,-0.002386634844868896,239,424719,4.19,109,27837.000000000047,-418,-418,-1492.9999999999745,439384,0
000088.SZ,20260709,47,0,4.18,355,882905,0,251,2294522.2,1140786.2,1411617.2,882905,355,0,0,0,0,0,0,0,355,1717654.2,0,355,576868,4.18,104,1140786.2,0,0,-528712.2,1411617.2,0
000089.SZ,20260709,0,0,6.3,984,2068006,0,560,3948536,149637,1678425,2223506,1044,15168,0,168080,34025,16291,15168,0,1044,2026008,-0.0031645569620253893,1044,1758607,6.32,424,133346,134055,134055,389581,1725030,0
000089.SZ,20260709,1,0,6.3,650,1102782,0,431,2127762,502046,761952,1131821,667,0,0,29039,233989,10082,0,0,667,1189745,0,667,902731,6.3,219,491964,-204950,-204950,340830,995941,0
000089.SZ,20260709,2,0,6.3,338,760848,0,206,1822702,237548,442212,1380490,338,0,0,8834,610808,0,0,0,338,729138,0,338,1093564,6.3,132,237548,-601974,-601974,318636,442212,0
000089.SZ,20260709,3,0,6.34,411,1770315,0,337,2164279,1436871,373728,1788023,411,0,0,17708,2528,0,0,0,411,1808165,0.006349206349206355,411,356114,6.29,74,1436871,15180,15180,1396587,376256,0
000089.SZ,20260709,4,0,6.31,427,1117356,0,345,2453974,27820,1330930,1123044,428,0,0,5688,0,2524,0,0,428,1241217,-0.0047318611987382094,428,1210233,6.33,82,25296,5688,5688,-213574,1330930,0
000089.SZ,20260709,5,0,6.31,528,2094938,1,385,3382678,1499021,1272599,2108820,531,0,0,13882,1259,-1260,0,0,530,2446531,0,531,933627,6.31,143,1500281,12623,12623,822339,1273858,0
000089.SZ,20260709,6,0,6.3,387,974759,0,278,1567219,401229,569708,997511,387,0,0,22752,0,0,0,0,387,995600,-0.001584786053882692,387,571619,6.31,109,401229,22752,22752,405051,569708,0
000089.SZ,20260709,7,0,6.3,380,773434,0,288,1054465,473512,230566,814464,387,0,0,41030,9435,4410,0,0,387,769706,0,387,269009,6.3,92,469102,31595,31595,542868,240001,0
000089.SZ,20260709,8,0,6.29,233,306248,0,114,1355097,-698497,1045065,309403,235,0,0,3155,629,1260,0,0,235,328303,-0.0015873015873015535,235,1025534,6.3,119,-699757,2526,2526,-738817,1045694,0
000089.SZ,20260709,9,0,6.28,229,365627,0,123,1062205,-305164,695951,365627,229,0,0,0,627,0,0,0,229,378207,-0.00158982511923685,229,683998,6.29,106,-305164,-627,-627,-330324,696578,0
000089.SZ,20260709,10,0,6.28,266,447764,0,193,777566,117962,329802,447764,266,0,0,0,0,0,0,0,266,447764,0,266,329802,6.28,73,117962,0,0,117962,329802,0
000089.SZ,20260709,11,0,6.27,178,216952,0,72,872521,-438617,655569,216952,178,0,0,0,0,0,0,0,178,216952,-0.0015923566878981966,178,655569,6.28,106,-438617,0,0,-438617,655569,0
000089.SZ,20260709,12,0,6.27,232,450186,0,202,578526,334386,128340,450186,232,0,0,0,0,0,0,0,232,456456,0,232,122070,6.27,30,334386,0,0,321846,128340,0
000089.SZ,20260709,13,0,6.29,279,554374,0,220,1057618,402326,484382,573236,283,0,0,18862,0,10676,0,0,283,728727,0.0031897926634769477,283,318215,6.27,59,391650,18862,18862,69992,484382,0
000089.SZ,20260709,14,0,6.27,201,475625,3,135,1173387,669507,697762,475625,203,0,0,0,0,3136,0,0,200,918311,-0.0031796502384738414,203,251940,6.29,66,666371,0,0,-222137,697762,0
000089.SZ,20260709,15,0,6.28,255,539396,0,227,703574,554546,160410,543164,257,0,0,3768,0,-6897,0,0,257,630944,0.0015948963317385448,257,65733,6.27,28,561443,3768,3768,378986,160410,0
000089.SZ,20260709,16,0,6.29,243,1144434,0,221,1297683,1134369,153249,1144434,243,0,0,0,0,0,0,0,243,1216026,0.0015923566878980552,243,81657,6.28,22,1134369,0,0,991185,153249,0
000089.SZ,20260709,17,0,6.29,154,403255,0,118,766100,115908,348989,415855,155,0,0,12600,1256,-1258,0,0,155,446676,0,155,318166,6.3,36,117166,11344,11344,54266,350245,0
000089.SZ,20260709,18,0,6.3,385,884611,0,297,1177000,648864,272229,904771,388,0,0,20160,0,12580,0,0,388,910432,0.00158982511923685,388,253988,6.3,88,636284,20160,20160,612382,272229,0
000089.SZ,20260709,19,0,6.3,293,909720,1,243,1133961,620007,193953,940008,293,0,0,30288,0,0,0,0,292,892128,0,293,241833,6.3,50,620007,30288,30288,715767,193953,0
000089.SZ,20260709,20,0,6.31,283,974004,0,231,1189891,769467,209577,980314,283,0,0,6310,0,0,0,0,283,982834,0.0015873015873015535,283,207057,6.3,52,769467,6310,6310,764427,209577,0
000089.SZ,20260709,21,0,6.3,234,578301,1,161,1433819,-193406,842267,591552,236,0,0,13251,0,1890,0,0,235,624942,-0.001584786053882692,236,806987,6.31,73,-195296,13251,13251,-263966,842267,0
000089.SZ,20260709,22,0,6.3,200,550847,0,164,686235,425557,124030,562205,212,0,0,11358,0,-27720,0,0,212,545825,0,212,81190,6.3,36,453277,11358,11358,426817,124030,0
000089.SZ,20260709,23,0,6.29,194,351540,0,101,859788,-156708,508248,351540,199,0,0,0,0,-7560,0,0,199,349020,-0.0015873015873015535,199,498168,6.3,93,-149148,0,0,-156708,508248,0
000089.SZ,20260709,24,0,6.3,263,805549,0,145,1651491,-171225,845942,805549,268,0,0,0,0,8806,0,0,268,731327,0.00158982511923685,268,911358,6.29,118,-180031,0,0,-40393,845942,0
000089.SZ,20260709,25,0,6.3,167,957632,0,121,1187410,567042,180716,957632,167,0,0,0,49062,0,0,0,167,852695,0,167,334715,6.29,46,567042,-49062,-49062,776916,229778,0
000089.SZ,20260709,26,0,6.29,97,93301,0,41,311226,-127144,217925,93301,99,0,0,0,0,17640,0,0,99,71881,-0.0015873015873015535,99,216665,6.31,56,-144784,0,0,-124624,217925,0
000089.SZ,20260709,27,0,6.28,125,42181,0,26,878382.92,-772592.92,836201.92,42181,125,0,0,0,0,0,0,0,125,52895,-0.00158982511923685,125,825487.92,6.3,99,-772592.92,0,0,-794020.92,836201.92,0
000089.SZ,20260709,28,0,6.28,206,181920,0,69,2113987.08,-955758.08,1142694.08,312336,208,0,0,0,789373,0,0,0,208,180666,0,208,1925797.08,6.28,137,-955758.08,-789373,-789373,-960774.08,1801651.08,0
000089.SZ,20260709,29,0,6.31,196,1810039,0,143,2634474,1046180,824435,1810039,196,0,0,0,0,0,0,0,196,1840327,0.004777070063694166,196,794147,6.27,53,1046180,0,0,985604,824435,0
000089.SZ,20260709,30,0,6.3,123,247028,0,75,441615,47401,194587,247028,148,0,0,0,0,36540,0,0,148,207968,-0.001584786053882692,148,197107,6.31,48,10861,0,0,52441,194587,0
000089.SZ,20260709,31,0,6.3,119,172651,0,44,755987,-410685,583336,172651,119,0,0,0,0,0,0,0,119,172651,0,119,583336,6.29,75,-410685,0,0,-410685,583336,0
000089.SZ,20260709,32,0,6.3,294,178335,1,103,1145984,-488182,962617,178335,294,0,0,0,5032,0,0,0,293,326385,0,294,819599,6.3,191,-488182,-5032,-5032,-784282,967649,0
000089.SZ,20260709,33,0,6.29,190,166326,0,57,812927,-436207,626473,166326,191,0,0,0,20128,630,0,0,191,177666,-0.0015873015873015535,191,634631,6.3,133,-436837,-20128,-20128,-460147,646601,0
000089.SZ,20260709,34,0,6.27,395,1176019,3,190,2524504,-912939,1330928,1176019,395,0,0,0,17557,0,0,0,392,797004,-0.0031796502384738414,395,1727500,6.29,205,-912939,-17557,-17557,-154909,1348485,0
000089.SZ,20260709,35,0,6.27,174,106132,3,54,582025,-369761,475893,106132,174,0,0,0,0,0,0,0,171,106132,0,174,475893,6.28,120,-369761,0,0,-369761,475893,0
000089.SZ,20260709,36,0,6.28,399,806986,0,212,1915890,-93883,981253,923351,407,0,0,116365,11286,-3768,0,0,407,962915,0.0015948963317385448,407,947951,6.27,187,-90115,105079,105079,-174267,992539,0
000089.SZ,20260709,37,0,6.26,249,194380,0,65,839462,-403160,584986,194380,252,0,0,0,60096,-1880.9999999999998,0,0,252,187476,-0.003184713375796252,252,648851,6.28,184,-401279,-60096,-60096,-390606,645082,0
000089.SZ,20260709,38,0,6.26,495,1346889,1,181,3349127,-504274,1856239,1464138,497,0,0,117249,28750,-2504,0,0,496,1466676,0,497,1879947,6.26,314,-501770,88499,88499,-509350,1884989,0
000089.SZ,20260709,39,0,6.25,254,267949,0,100,793912,-215446,525963,267949,259,0,0,0,0,36308,0,0,259,251047,-0.0015974440894568351,259,502801,6.25,154,-251754,0,0,-258014,525963,0
000089.SZ,20260709,40,0,6.25,214,247896,1,93,779799,-284007,531903,247896,215,0,0,0,0,-4382,0,0,214,247896,0,215,527521,6.26,121,-279625,0,0,-284007,531903,0
000089.SZ,20260709,41,0,6.25,262,330586,2,74,978237,-180597,636401,330586,265,0,0,0,11250,626,0,0,263,391317,0,265,583790,6.25,188,-181223,-11250,-11250,-305815,647651,0
000089.SZ,20260709,42,0,6.25,413,293817,0,79,2265656,-943920,1050191,485385,425,0,0,0,921648,-11875,0,0,425,198169,0,425,2051862,6.25,334,-932045,-921648,-921648,-756374,1780271,0
000089.SZ,20260709,43,0,6.25,441,1202371,1,186,2202041,-65961,985930,1206127,464,0,0,3756,9984,140000,0,0,463,846801,0,464,1058990,6.25,255,-205961,-6228,-6228,216441,995914,0
000089.SZ,20260709,44,0,6.28,278,644537,0,93,2322483,-186585,489398,1787338,288,0,0,1173524,15024,25707,0,0,288,1613341,0.0048000000000000395,288,667133,6.25,185,-212292,1158500,1158500,155139,535145,0
000089.SZ,20260709,45,0,6.28,307,572457,0,113,1083484,160499.99999999997,509771,573713,312,0,0,1256,0,1881,0,0,312,616977,0,312,457102,6.26,194,158618.99999999997,1256,1256,62685.999999999985,509771,0
000089.SZ,20260709,46,0,6.25,329,536331,4,62,1244886,-455256,708555,536331,342,0,0,0,0,9405,0,0,338,378513,-0.004777070063694307,342,843174,6.27,267,-464661,0,0,-172224,708555,0
000089.SZ,20260709,47,0,6.26,338,989049,0,111,1602540,-513026,613491,989049,341,0,0,0,0,-1252,0,0,341,543505,0.0015999999999999658,341,1055279,6.25,227,-511774,0,0,375558,613491,0
000090.SZ,20260709,0,0,3.05,541,1308239,0,244,5065697,-2138245,3757458,1308239,541,0,0,0,0,0,0,0,541,1463726,-0.006514657980456032,541,3601971,3.07,297,-2138245,0,0,-2449219,3757458,0
000090.SZ,20260709,1,0,3.05,280,1573055,0,165,2697786,565276,1082809,1614977,280,0,0,41922,0,0,0,0,280,1652492,0,280,1045294,3.05,115,565276,41922,41922,490246,1082809,0
000090.SZ,20260709,2,0,3.08,199,1419226,0,161,1510590,1277462,91364,1419226,203,0,0,0,0,24560,0,0,203,1369466,0.009836065573770574,203,116564,3.04,38,1252902,0,0,1327862,91364,0
000090.SZ,20260709,3,0,3.08,161,712482,0,86,1433318,-72824,720836,712482,161,0,0,0,0,0,0,0,161,680247,0,161,753071,3.08,75,-72824,0,0,-8354,720836,0
000090.SZ,20260709,4,0,3.08,99,418572,0,60,596632,240512,178060,418572,99,0,0,0,0,0,0,0,99,418572,0,99,178060,3.07,39,240512,0,0,240512,178060,0
000090.SZ,20260709,5,0,3.07,208,1550234.28,0,146,1939895.28,1187765.28,369267,1570628.28,215,0,0,20394,0,619,0,0,215,1566611.28,-0.0032467532467533216,215,359071,3.08,62,1187146.28,20394,20394,1180967.28,369267,0
000090.SZ,20260709,6,0,3.06,272,458361,0,116,1333972,-470978,874693,458361,272,0,0,0,918,0,0,0,272,431038,-0.003257328990227944,272,902934,3.07,156,-470978,-918,-918,-416332,875611,0
000090.SZ,20260709,7,0,3.07,124,219812,0,107,266653,186479,46841,219812,124,0,0,0,0,0,0,0,124,226566,0.0032679738562090806,124,40087,3.06,17,186479,0,0,172971,46841,0
000090.SZ,20260709,8,0,3.05,190,51256,0,22,1311027,-1208515,1259771,51256,190,0,0,0,0,0,0,0,190,51256,-0.006514657980456032,190,1259771,3.08,168,-1208515,0,0,-1208515,1259771,0
000090.SZ,20260709,9,0,3.05,93,191556,1,60,231511,151601,39955,191556,93,0,0,0,0,0,0,0,92,191556,0,93,39955,3.06,33,151601,0,0,151601,39955,0
000090.SZ,20260709,10,0,3.06,304,1506180,1,168,2624590,555046,951134,1631946,304,0,0,151164,16112,0,0,0,303,1657344,0.00327868852459024,304,967246,3.05,136,555046,135052,135052,555046,992644,0
000090.SZ,20260709,11,0,3.04,112,112321,0,17,304328,-79686,192007,112321,112,0,0,0,0,0,0,0,112,112321,-0.006535947712418306,112,192007,3.05,95,-79686,0,0,-79686,192007,0
000090.SZ,20260709,12,0,3.04,223,179950,0,34,1626382,-1266482,1446432,179950,223,0,0,0,0,0,0,0,223,179950,0,223,1446432,3.04,189,-1266482,0,0,-1266482,1446432,0
000090.SZ,20260709,13,0,3.04,388,365712,2,254,1210995,-400146,819970,390722,390,0,0,25010,303,-3040,0,0,388,417778,0,390,790177,3.04,134,-397106,24707,24707,-454258,820273,0
000090.SZ,20260709,14,0,3.04,288,423453,0,98,2938374,-2085134,2509181,423757,288,0,0,304,5436,0,0,0,288,424054,0,288,2514320,3.04,190,-2085134,-5132,-5132,-2085728,2514617,0
000090.SZ,20260709,15,0,3.04,187,896660.9199999999,0,149,1052534.96,824082.8799999999,155874.04,896660.9199999999,187,0,0,0,0,0,0,0,187,938308.9199999999,0,187,114226.04000000001,3.04,38,824082.8799999999,0,0,740786.8799999999,155874.04,0
000090.SZ,20260709,16,0,3.04,36,14030,0,6,133502,-105442.00000000001,119472.00000000001,14030,36,0,0,0,0,0,0,0,36,14030,0,36,119472.00000000001,3.05,30,-105442.00000000001,0,0,-105442.00000000001,119472.00000000001,0
000090.SZ,20260709,17,0,3.05,35,14030,0,6,155694,-127634,141664,14030,35,0,0,0,0,0,0,0,35,14030,0.0032894736842104563,35,141664,3.04,29,-127634,0,0,-127634,141664,0
000090.SZ,20260709,18,0,3.03,244,156864,0,207,274986.04,72789.96,118122.04,156864,244,0,0,0,0,0,0,0,244,173888,-0.006557377049180334,244,101098.04,3.04,37,72789.96,0,0,38741.96000000001,118122.04,0
000090.SZ,20260709,19,0,3.04,152,281561,0,101,370640.78,203425.22,89079.78,281561,152,0,0,0,0,0,0,0,152,287033,0.0033003300330033767,152,83607.78,3.04,51,203425.22,0,0,192481.22,89079.78,0
000090.SZ,20260709,20,0,3.05,82,29585,0,17,213201,-154031,183616,29585,82,0,0,0,0,0,0,0,82,29585,0.0032894736842104563,82,183616,3.05,65,-154031,0,0,-154031,183616,0
000090.SZ,20260709,21,0,3.05,34,24095,0,13,83983,-35793,59888,24095,34,0,0,0,0,0,0,0,34,24095,0,34,59888,3.05,21,-35793,0,0,-35793,59888,0
000090.SZ,20260709,22,0,3.04,166,569442,0,121,850433,290891,280991,569442,166,0,0,0,0,0,0,0,166,570662,-0.003278688524590094,166,279771,3.05,45,290891,0,0,288451,280991,0
000090.SZ,20260709,23,0,3.05,69,123830,0,27,261846,-14186,138016,123830,69,0,0,0,0,0,0,0,69,123830,0.0032894736842104563,69,138016,3.04,42,-14186,0,0,-14186,138016,0
000090.SZ,20260709,24,0,3.04,86,162565,0,50,347093,-21963,184528,162565,86,0,0,0,0,0,0,0,86,162565,-0.003278688524590094,86,184528,3.04,36,-21963,0,0,-21963,184528,0
000090.SZ,20260709,25,0,3.06,178,308382,1,161,324830,298644,16448,308382,178,0,0,0,0,0,0,0,177,311737,0.006578947368421058,178,13093,3.04,17,298644,0,0,291934,16448,0
000090.SZ,20260709,26,0,3.05,76,157590,0,51,173755,141425,16165,157590,76,0,0,0,0,0,0,0,76,157590,-0.003267973856209226,76,16165,3.06,25,141425,0,0,141425,16165,0
000090.SZ,20260709,27,0,3.05,98,43146,0,32,242921,-156629,199775,43146,98,0,0,0,0,0,0,0,98,43146,0,98,199775,3.05,66,-156629,0,0,-156629,199775,0
000090.SZ,20260709,28,0,3.05,213,56481,2,61,617006,-504044,560525,56481,213,0,0,0,0,0,0,0,211,56481,0,213,560525,3.06,152,-504044,0,0,-504044,560525,0
000090.SZ,20260709,29,0,3.04,163,135446,0,125,435211,-155787,297333,135446,163,0,0,0,2432,0,0,0,163,138496,-0.003278688524590094,163,296715,3.04,38,-155787,-2432,-2432,-161887,299765,0
000090.SZ,20260709,30,0,3.05,136,473361,0,102,608082,345350,134721,473361,136,0,0,0,0,0,0,0,136,476716,0.0032894736842104563,136,131366,3.04,34,345350,0,0,338640,134721,0
000090.SZ,20260709,31,0,3.06,79,367200,0,63,438875,295525,71675,367200,79,0,0,0,0,0,0,0,79,367200,0.00327868852459024,79,71675,3.05,16,295525,0,0,295525,71675,0
000090.SZ,20260709,32,0,3.05,15,7956,0,4,68041,-52129,60085,7956,15,0,0,0,0,0,0,0,15,7956,-0.003267973856209226,15,60085,3.06,11,-52129,0,0,-52129,60085,0
000090.SZ,20260709,33,0,3.05,16,59364,0,9,70649,48079,11285,59364,16,0,0,0,0,0,0,0,16,59364,0,16,11285,3.05,7,48079,0,0,48079,11285,0
000090.SZ,20260709,34,0,3.05,21,12240,0,4,59820,-35340,47580,12240,21,0,0,0,0,0,0,0,21,12240,0,21,47580,3.05,17,-35340,0,0,-35340,47580,0
000090.SZ,20260709,35,0,3.07,176,499458,12,156,532720,476600,33262,499458,176,0,0,0,0,0,0,0,164,504660,0.006557377049180334,176,28060,3.05,20,476600,0,0,466196,33262,0
000090.SZ,20260709,36,0,3.05,313,65916,0,26,1149951,-1054839,1084035,65916,313,0,0,0,0,0,0,0,313,47556,-0.006514657980456032,313,1102395,3.06,287,-1054839,0,0,-1018119,1084035,0
000090.SZ,20260709,37,0,3.05,168,1530,0,5,769520,-766460,767990,1530,168,0,0,0,0,0,0,0,168,1530,0,168,767990,3.06,163,-766460,0,0,-766460,767990,0
000090.SZ,20260709,38,0,3.05,171,229695,1,83,468507,5825,237900,229695,171,0,0,0,912,0,0,0,170,236710,0,171,231797,3.05,88,5825,-912,-912,-8205,238812,0
000090.SZ,20260709,39,0,3.05,77,20196,0,9,174831,-134439,154635,20196,77,0,0,0,0,0,0,0,77,20196,0,77,154635,3.05,68,-134439,0,0,-134439,154635,0
000090.SZ,20260709,40,0,3.06,90,432897,1,43,647544,189580,214647,432897,90,0,0,0,0,0,0,0,89,418562,0.00327868852459024,90,228982,3.05,47,189580,0,0,218250,214647,0
000090.SZ,20260709,41,0,3.06,94,154530,0,30,502230,-193170,347700,154530,94,0,0,0,0,0,0,0,94,154530,0,94,347700,3.06,64,-193170,0,0,-193170,347700,0
000090.SZ,20260709,42,0,3.06,237,61200,0,23,331125,-208725,269925,61200,237,0,0,0,0,0,0,0,237,61200,0,237,269925,3.06,214,-208725,0,0,-208725,269925,0
000090.SZ,20260709,43,0,3.05,191,723227,1,115,1141039,587839,323268,723227,191,0,0,0,94544,0,0,0,190,817167,-0.003267973856209226,191,323872,3.05,76,587839,-94544,-94544,399959,417812,0
000090.SZ,20260709,44,0,3.05,117,217412,0,46,365337,28617,147925,217412,117,0,0,0,0,0,0,0,117,196977,0,117,168360,3.05,71,28617,0,0,69487,147925,0
000090.SZ,20260709,45,0,3.05,70,118422,0,40,303252,-66408,184830,118422,70,0,0,0,0,0,0,0,70,118422,0,70,184830,3.05,30,-66408,0,0,-66408,184830,0
000090.SZ,20260709,46,0,3.06,408,1964156,7,307,2304132,1535763,334757,1969375,408,0,0,5219,0,0,0,0,401,1922557,0.00327868852459024,408,381575,3.05,101,1535763,5219,5219,1629399,334757,0
000090.SZ,20260709,47,0,3.05,126,401944.9,0,54,966140.9,-435030.9,564196,401944.9,126,0,0,0,0,0,0,0,126,265555,-0.003267973856209226,126,700585.9,3.06,72,-435030.9,0,0,-162251.1,564196,0
000096.SZ,20260709,0,1,7.26,754,1842574,0,378,5116810,-439039,2688099,2181997,807,8662,1,331432,254705,3359,8662,0,806,2237213,0.009735744089012432,806,2602884,7.19,376,-442398,76727,76727,-845525,2934813,0
000096.SZ,20260709,1,0,7.26,269,815816,0,150,1704925,-80719,699297,982460,280,0,0,139925,49887,16568,0,0,280,802076,0,280,809325,7.26,119,-97287,90038,90038,116519,722465,0
000096.SZ,20260709,2,0,7.28,299,1853125,0,201,2712317,1323051,442636,2269681,304,0,0,416556,0,5832,0,0,304,2207008,0.0027548209366391823,304,473233,7.25,98,1317219,416556,416556,1410489,442636,0
000096.SZ,20260709,3,0,7.31,221,1120585,0,168,1536693,846706,317525,1219168,224,0,0,98583,0,14580,0,0,224,1226411,0.0041208791208790325,224,295702,7.27,53,832126,98583,98583,803060,317525,0
000096.SZ,20260709,4,0,7.32,262,1079189,0,117,1974026,-53551,884596,1089430,274,0,0,10241,0,-16749,0,0,274,957317,0.0013679890560876437,274,983878,7.32,145,-36802,10241,10241,194593,884596,0
000096.SZ,20260709,5,0,7.33,308,1417360,0,181,2115341,607303,653193,1459949,326,0,0,42589,2199,32185,0,0,326,1341280,0.0013661202185792057,326,725772,7.32,127,575118,40390,40390,764167,655392,0
000096.SZ,20260709,6,0,7.3,241,668763,0,87,1657932,-426400,964985,689287,248,0,0,20524,3660,12440,0,0,248,611758,-0.004092769440654877,248,1033734,7.33,154,-438840,16864,16864,-296222,968645,0
000096.SZ,20260709,7,0,7.31,207,494306,0,74,1105480,-156530,558614,494306,208,0,0,0,52560,731,0,0,208,447464,0.0013698630136986009,208,657285,7.3,133,-157261,-52560,-52560,-64308,611174,0
000096.SZ,20260709,8,0,7.28,166,373675,0,78,1000998,-260916,627323,373675,167,0,0,0,0,-731,0,0,167,370041,-0.004103967168262566,167,630226,7.31,88,-260185,0,0,-253648,627323,0
000096.SZ,20260709,9,0,7.24,168,305093,0,82,1718672,-514528,1413579,305093,182,0,0,0,0,-182477,0,0,182,602072,-0.005494505494505499,182,934123,7.28,86,-332051,0,0,-1108486,1413579,0
000096.SZ,20260709,10,0,7.24,206,421903,0,93,1474623,-400401,1051998,421903,206,0,0,0,722,0,0,0,206,536750,0,206,937873,7.23,113,-400401,-722,-722,-630095,1052720,0
000096.SZ,20260709,11,0,7.21,136,239890.08000000002,0,60,1285372.08,-763803.92,1023882,239890.08000000002,136,0,0,0,21600,0,0,0,136,249984.08000000002,-0.0041436464088398135,136,1035388,7.24,76,-763803.92,-21600,-21600,-783991.92,1045482,0
000096.SZ,20260709,12,0,7.2,152,150622,0,61,1425909,-477472,1148656,171560,168,0,0,20938,105693,57680,0,0,168,374161,-0.0013869625520110662,168,994068,7.21,91,-535152,-84755,-84755,-998034,1254349,0
000096.SZ,20260709,13,0,7.19,139,291034,0,77,925919,-290613,634885,291034,142,0,0,0,0,-28760,0,0,142,314058,-0.0013888888888888592,142,575911,7.2,62,-261853,0,0,-343851,634885,0
000096.SZ,20260709,14,0,7.17,149,171644,0,61,660153,-185654,383110,171644,149,0,0,0,105399,0,0,0,149,184550,-0.0027816411682893547,149,475603,7.19,88,-185654,-105399,-105399,-211466,488509,0
000096.SZ,20260709,15,0,7.23,159,514646,0,114,967392,96532,418114,542843,159,0,0,28197,6435,0,0,0,159,542843,0.008368200836820152,159,424549,7.17,45,96532,21762,21762,96532,424549,0
000096.SZ,20260709,16,0,7.21,124,628697,0,88,943723,630343,309242,634481,124,0,0,5784,0,0,0,0,124,789925,-0.0027662517289073945,124,153798,7.23,36,630343,5784,5784,319455,309242,0
000096.SZ,20260709,17,0,7.18,81,400886,0,42,791127,-313475,389523,400886,81,0,0,0,718,0,0,0,81,238467,-0.004160887656033322,81,552660,7.21,39,-313475,-718,-718,11363,390241,0
000096.SZ,20260709,18,0,7.24,143,531986,0,98,836613,225947,303179,533434,143,0,0,1448,0,0,0,0,143,532004,0.008356545961002855,143,304609,7.19,45,225947,1448,1448,228807,303179,0
