stock_code,transaction_date,window_id,order_age_fifo_count,window_open_price,deal_amount,Q_rule_t,active_buy_amount,active_sell_count,CH_rule_t,active_buy_count,side_fallback_count,large_active_sell_amount,order_age_unresolved_count,order_age_missing_count,passive_retail_amount,window_close_price,small_passive_buy_amount,pi_max_price_impact_pct,signal_deal_sell_amount,order_age_recovered_count,window_trade_count,active_inferred_count,active_non_large_amount,unknown_side_amount,order_age_direct_count,signed_large_active_amount,signal_deal_buy_amount,small_passive_sell_amount,R_seed_t,signed_mix_qr_amount,passive_quant_amount,large_active_buy_amount,active_sell_amount
000026.SZ,20260709,33,0,18.44,2734424,82877,1638952,132,460603,184,0,122038,0,0,0,18.5,1126518,0.0037981551817688705,1028967,320,320,316,106894,0,320,460603,1705457,903227,0,223291,-24017,582641,1071455
000026.SZ,20260709,34,0,18.5,3412795,653098,2464325,139,1116375,227,0,306047,0,0,0,18.61,1059207,0.005945945945945916,788664,382,382,366,574692,0,382,1116375,2624131,625119,0,434088,78406,1422422,773258
000026.SZ,20260709,35,0,18.62,1856811.56,-460113.56,522919,171,-328536,88,0,492354,0,0,0,18.63,366437,0.0010746910263299072,1088979.56,277,277,259,-421015.56,0,277,-328536,767832,834202.56,0,-467765.56,-39098,163818,1272470.56
000026.SZ,20260709,36,0,18.65,3421680,398864,2107894,213,421370,218,0,581136,0,0,0,18.62,1038270,-0.0005367686527105749,1605559,447,447,431,484585,0,447,421370,1816121,799768,0,238502,-85721,1002506,1201939
000026.SZ,20260709,37,0,18.62,3889777.44,-86502.56000000006,2750045.44,163,1696816,179,0,249218,0,0,0,18.65,834738,0.001611170784102985,1296972.44,367,367,342,-12208.560000000056,0,367,1696816,2592805,859787.44,0,-25049.440000000002,-74294,1946034,1065438
000026.SZ,20260709,38,0,18.63,2420445,290499,950354,169,-653744,159,0,745087,0,0,0,18.63,816076,-0.0010723860589812104,1438470,360,360,328,299853,0,360,-653744,981975,767939,0,48137,-9354,91343,1304245
000026.SZ,20260709,39,0,18.63,3675243,-250223,1470428,208,-379972,146,0,568364,0,0,-29712,18.51,895511,-0.006441223832528043,2445394,369,369,354,-272571,0,369,-379972,1229849,2022976,-29712,-1127465,22347.999999999996,188392,2122971
000026.SZ,20260709,40,0,18.51,3572465,70388,1807758,154,356255,242,0,537044,0,0,0,18.61,1012856,0.005402485143165741,1619153,475,475,396,133061,0,475,356255,1953312,1129266,0,-116410,-62672.99999999999,893299,1318442
000026.SZ,20260709,41,0,18.61,2247933,329701.08999999997,1128571.0899999999,148,-305631.91000000003,156,0,307491.91000000003,0,0,0,18.57,1077327,-0.0021493820526598145,1163178,324,324,304,398486.09,0,324,-305631.91000000003,1084755,861254.0900000001,0,216072.91000000003,-68785,1860.0000000000002,1035716.9099999999
000026.SZ,20260709,42,0,18.6,2236106,-996474,528876,306,-103916,124,0,168843,0,0,0,18.55,480636,-0.0010770059235325564,1679407,452,452,430,-985359,0,452,-103916,556699,1521700,0,-1041064,-11115.000000000004,64927,1618151
000026.SZ,20260709,43,0,18.55,6693999,-33730,4459898,261,2505501,359,0,204723,0,0,0,18.63,1870756,0.0043126684636117674,3392201,687,687,620,191813,0,687,2505501,3301798,1908296,0,-37540,-225543,2710224,1762584
000026.SZ,20260709,44,0,18.63,5111479,-1509327,1335859,427,-881990,272,0,908070,0,0,0,18.61,1265022,-0.0010735373054213406,3571003,751,751,699,-1224435,0,751,-881990,1540476,2912307,0,-1647285,-284892,26080,3442284
000026.SZ,20260709,45,0,18.62,4363387,496391.00000000006,2095443,328,-627974,277,0,681919,0,0,0,18.58,1684628,-0.0016120365394949564,2563500,654,654,605,609855,0,654,-627974,1799887,1942895,0,-258266.99999999997,-113464,53945,2113562
000026.SZ,20260709,46,0,18.58,7575577,-1832008,3046073,755,382013,271,0,1150408,0,0,0,18.52,1649309,-0.003229278794402515,4487125,1071,1071,1026,-1534850,0,1071,382013,3088452,3243439,0,-1594130,-297158,1532421,4198910
000026.SZ,20260709,47,0,18.5,7985592,-3095167,3188381,388,1945147,311,0,428273,0,0,0,18.75,1821557,0.012419006479481664,4427777,812,812,699,-2685516,0,812,1945147,3557815,3362342,0,-1540785,-409651,2373420,3928750
000027.SZ,20260709,0,0,6.02,9227905,-1690162,3298232,575,-913705,645,0,959820,0,0,0,6,3770111,-0.003322259136212554,5329616,1224,1224,1220,-1643949,0,1224,-913705,3898289,4451859,0,-681748,-46213,46115,5855886
000027.SZ,20260709,1,3,5.99,6122700,2633890,4395705,389,34820,665,0,0,0,0,0,6,4420186,0,1667694,1054,1054,1054,2633890,0,1051,34820,4455006,1667694,0,2752492,0,34820,1726995
000027.SZ,20260709,2,2,6,5025136,599175,3086832,195,555363,396,0,354000,0,0,0,6.01,1962752,0.0016666666666666312,2153021,603,603,591,603382,0,601,555363,2872115,1799021.0000000002,0,163731,-4207,909363,1928087.0000000002
000027.SZ,20260709,3,1,6,3393861.37,778853.3500000001,2082755.37,153,1210.02,416,0,0,0,0,0,6.02,1920476.3399999999,0.0016638935108152725,1472175.01,585,585,569,840155.3500000001,0,584,1210.02,1921686.3599999999,1472175.01,0,448301.32999999996,-61302,1210.02,1241390
000027.SZ,20260709,4,0,6.02,2785730,-703127,1032903,218,-16797,258,0,16797,0,0,0,6,1185903,-0.003322259136212554,1599827,476,476,476,-703127,0,476,-16797,1185903,1583030,0,-397127,0,0,1752827
000027.SZ,20260709,5,0,6,2166477,593263,1203171,95,602,287,0,0,0,0,0,6.02,1307253,0.0033333333333332624,858622,392,392,382,546463,0,392,602,1307855,858622,0,448631,46800,602,656106
000027.SZ,20260709,6,1,6.02,3794945,-967368,1414716,281,28343,340,0,601,0,0,0,6,1178653,-0.003322259136212554,2587348,626,626,621,-980612,0,625,28343,1207597,2586747,0,-1408094,13244,28944,2366985
000027.SZ,20260709,7,3,6,2752807,-888589,875813,143,-107792,230,0,116206,0,0,0,6,981399,0,1762994,376,376,373,-884989,0,373,-107792,989813,1646788,0,-665389,-3600,8414,1868594
000027.SZ,20260709,8,0,6,1017819,-117245,450287,108,0,157,0,0,0,0,0,6,390287,0,627532,265,265,265,-117245,0,265,0,390287,627532,0,-237245,0,0,567532
000027.SZ,20260709,9,0,6,2003084,-1649570,173468,220,-6578.000000000001,44,0,6578.000000000001,0,0,0,5.98,184859,-0.0033333333333332624,1818225,264,264,264,-1649570,0,264,-6578.000000000001,184859,1811647,0,-1626788,0,0,1829616
000027.SZ,20260709,10,0,5.98,2146439,-1170069,488185,195,0,75,0,0,0,0,0,5.98,488185,0,1658254,270,270,270,-1170069,0,270,0,488185,1658254,0,-1170069,0,0,1658254
000027.SZ,20260709,11,0,5.99,10445096,-8269836,762168,651,-650924,123,0,650924,0,0,0,5.96,1555598,-0.0033444816053512477,8889498,774,774,774,-8269836,0,774,-650924,1555598,8238574,0,-6682976,0,0,9682928
000027.SZ,20260709,12,0,5.96,5134865,-2503609,1314737,539,-1782,163,0,1782,0,0,0,5.94,1309373,-0.0033557046979865056,3825492,702,702,702,-2503609,0,702,-1782,1309373,3823710,0,-2514337,0,0,3820128
000027.SZ,20260709,13,0,5.95,5349599,-957197,2196201,234,0,247,0,0,0,0,0,5.94,2535371,0,2814228,483,483,481,-951257,0,483,0,2535371,2814228,0,-278857,-5940,0,3147458
000027.SZ,20260709,14,5,5.94,5129948,-1912552,1566622,432,-84152,143,0,87122,0,0,0,5.92,1614068,-0.0033670033670034445,3512910,575,575,575,-1912552,0,570,-84152,1617038,3425788,0,-1811720,0,2970,3563326
000027.SZ,20260709,15,0,5.93,1663043,15899.000000000004,839471,115,0,124,0,0,0,0,0,5.94,841843,0.0033783783783784566,821200,239,239,239,15899.000000000004,0,239,0,841843,821200,0,20643.000000000004,0,0,823572
000027.SZ,20260709,16,0,5.94,5510289,2648268,4077208,179,-4141,333,0,7116,0,0,0,5.94,3175756,0,2331558,512,512,512,2648268,0,512,-4141,3178731,2324442,0,851314,0,2975,1433081
000027.SZ,20260709,17,0,5.94,12220787,-2209447,3822603,436,-2366134,289,0,2366134,0,0,0,5.9,347572,-0.00673400673400674,11873215,725,725,725,-2209447,0,725,-2366134,347572,9507081,0,-9159509,0,0,8398184
000027.SZ,20260709,18,1,5.9,13124345,-1391933,5609826,235,-512760,230,0,3770534,0,0,0,5.92,2673777,0.0033898305084745037,4760498,465,465,465,-1391933,0,464,-512760,8363847,3422260,0,-748483,0,3257774,7514519
000027.SZ,20260709,19,0,5.92,2037468,-274560,879974,135,2960,189,0,0,0,0,0,5.92,906569,0,1127939,327,327,324,-277520,0,327,2960,909529,1127939,0,-221370,2960,2960,1154534
000027.SZ,20260709,20,0,5.91,1363626,487978,928762,89,5920,120,0,0,0,0,0,5.92,942936,0,414770,214,214,209,491524,0,214,5920,948856,414770,0,528166,-3546,5920,431318
000027.SZ,20260709,21,2,5.91,2943837,-1011974,1226119,201,520375,82,0,4137,0,0,0,5.92,774423,0,1644902,284,284,283,-1011382,0,282,520375,1298935,1640765,0,-866342,-592,524512,1717126
000027.SZ,20260709,22,0,5.92,2809025,767255,2102257,81,628234,159,0,590,0,0,0,5.91,1447429,-0.0016891891891891533,732772,240,240,240,767255,0,240,628234,2076253,732182,0,715247,0,628824,706768
000027.SZ,20260709,23,0,5.91,2680548,1449360,2366291,57,602674,121,0,0,0,0,0,5.94,1642649,0.0050761421319797375,435225,178,178,178,1449360,0,178,602674,2245323,435225,0,1207424,0,602674,314257
000027.SZ,20260709,24,0,5.94,2815783,-699901,759070,300,-597742,151,0,597742,0,0,0,5.92,759070,-0.0033670033670034445,2056713,451,451,451,-699901,0,451,-597742,759070,1458971,0,-699901,0,0,2056713
000027.SZ,20260709,25,0,5.92,1527754.15,-246113.85,640820.15,109,0,90,0,0,0,0,0,5.93,829713.15,0.0016891891891891533,698041,208,208,199,-214684.85,0,208,0,829713.15,698041,0,131672.15000000002,-31429,0,855505
000027.SZ,20260709,26,0,5.94,1954151,-35943,956440,151,-5328,93,0,5328,0,0,0,5.93,956440,0,997711,244,244,244,-35943,0,244,-5328,956440,992383,0,-35943,0,0,997711
000027.SZ,20260709,27,0,5.93,973963,-453795,260084,181,0,43,0,0,0,0,0,5.92,384397,-0.0016863406408094076,589566,224,224,224,-453795,0,224,0,384397,589566,0,-205169,0,0,713879
000027.SZ,20260709,28,0,5.91,4191209,-1752587,1219311,251,0,43,0,0,0,0,0,5.9,1221675,-0.0033783783783783066,2969534,294,294,294,-1752587,0,294,0,1221675,2969534,0,-1747859,0,0,2971898
000027.SZ,20260709,29,0,5.9,5394620,1969021,4284977,113,1206313,153,0,0,0,0,0,5.92,3078664,0.0033898305084745037,1109643,266,266,266,1969021,0,266,1206313,4284977,1109643,0,1969021,0,1206313,1109643
000027.SZ,20260709,30,0,5.92,799646,509860,654753,63,0,113,0,0,0,0,0,5.91,470641,-0.0016891891891891533,329005,176,176,176,509860,0,176,0,470641,329005,0,141636,0,0,144893
000027.SZ,20260709,31,0,5.92,1247280,367988,807634,127,0,145,0,0,0,0,0,5.93,908274,0.003384094754653058,339006,272,272,272,367988,0,272,0,908274,339006,0,569268,0,0,439646
000027.SZ,20260709,32,3,5.93,1241712,-608226,316743,170,0,88,0,0,0,0,0,5.93,436529,0,805183,258,258,258,-608226,0,255,0,436529,805183,0,-368654,0,0,924969
000027.SZ,20260709,33,0,5.94,3563777,-470659,1452524,236,-182130,144,0,837909,0,0,0,5.93,812756,0,2095242,383,383,380,-473629,0,383,-182130,1468535,1257333,0,-444577,2970,655779,2108283
000027.SZ,20260709,34,2,5.93,3025039,259640,1334906,246,-597077,122,0,597077,0,0,0,5.92,1362184,-0.0016863406408094076,1109586,373,373,368,253117,0,371,-597077,1915453,1065778,0,296406,6523,0,1678866
000027.SZ,20260709,35,1,5.92,2597528,-690440,953544,136,0,157,0,0,0,0,0,5.93,953544,0.0016891891891891533,1643984,293,293,293,-690440,0,292,0,953544,1643984,0,-690440,0,0,1643984
000027.SZ,20260709,36,6,5.93,4439278,1758494,3454771,192,711770,259,0,2372,0,0,0,5.94,2728162,0.0016863406408095575,996974,453,453,451,1763246,0,447,711770,3442304,994602,0,1733560,-4752,714142,979755
000027.SZ,20260709,37,0,5.94,2234413,-907947,667985,253,9504,120,0,0,0,0,0,5.93,586144,-0.001683501683501797,1638765,373,373,373,-907947,0,373,9504,595648,1638765,0,-1052621,0,9504,1566428
000027.SZ,20260709,38,1,5.93,4073351,96845,1175187,255,-1811520,134,0,1811520,0,0,0,5.94,1302300,0.0016863406408095575,2153595,396,396,389,92694,0,395,-1811520,1919756,959531,0,342769,4151,0,2894013
000027.SZ,20260709,39,4,5.95,7417255.6,548081.4,2523783,254,-2917771,172,0,2917771,0,0,0,5.93,2482065,-0.001683501683501797,4935190.6,426,426,426,548081.4,0,422,-2917771,2482065,2017419.6,0,464645.4,0,0,4893472.6
000027.SZ,20260709,40,3,5.93,2621658.8000000003,249221.6000000001,1394827,244,-81226.4,118,0,81226.4,0,0,0,5.94,1683500,0.0016863406408095575,938158.8,362,362,362,249221.6000000001,0,359,-81226.4,1683500,856932.4,0,826567.6000000001,0,0,1226831.8
000027.SZ,20260709,41,15,5.94,1690853,574961,1132907,80,0,276,0,0,0,0,0,5.95,1053772,0.0016835016835016474,637081,356,356,356,574961,0,341,0,1053772,637081,0,416691,0,0,557946
000027.SZ,20260709,42,1,5.95,2144322.94,-776751.94,679931,379,-7709,218,0,7709,0,0,0,5.95,890919,0,1253403.94,597,597,597,-776751.94,0,596,-7709,890919,1245694.94,0,-354775.94,0,0,1464391.94
000027.SZ,20260709,43,13,5.95,2739273,631583,1682161,199,-6534,282,0,6534,0,0,0,5.96,1590531,0.0016806722689075271,1148742,487,487,481,661333,0,474,-6534,1590531,1142208,0,448323,-29750,0,1027362
000027.SZ,20260709,44,3,5.96,5571492,453597,3478822,259,949255,286,0,7736,0,0,0,5.96,2861528,0,1752973,560,560,545,447631,0,557,949255,3818519,1745237,0,1116291,5966,956991,2081936
000027.SZ,20260709,45,1,5.97,3460306,932436,2196670,244,598,372,0,0,0,0,0,5.98,2199469,0.0033557046979866547,1260239,616,616,616,932436,0,615,598,2200067,1260239,0,939230,0,598,1263636
000027.SZ,20260709,46,1,5.97,4853018,354628,2605049,372,8422,392,0,14900,0,0,0,5.97,2100545,-0.001672240802675698,2729151,769,769,764,351643,0,768,8422,2123867,2714251,0,-613706,2985,23322,2244984
000027.SZ,20260709,47,1,5.97,5638851,2599671,4118664,320,-1194,241,0,1194,0,0,0,5.98,2272040,0.0016750418760470144,3366811,561,561,561,2599671,0,560,-1194,2272040,3365617,0,-1093577,0,0,1520187
000028.SZ,20260709,0,6,20.64,3195342.8000000003,90744.40000000002,1476139.2000000002,243,-51054.79999999999,339,0,386847,3,3,0,20.45,1216649.4,-0.009205426356589209,1671702.2000000002,627,630,582,66458,0,621,-51054.79999999999,1523640.6,1256054.2,0,-39404.80000000005,24286.4,335792.19999999995,1460736
000028.SZ,20260709,1,1,20.43,2868425.4499999997,-127863.70000000001,1057002.6800000002,199,-524448.39,243,0,795356.77,1,1,0,20.41,835146.3,-0.001955990220048858,1439235.28,467,468,442,-166677.7,0,466,-524448.39,1429190.17,967014,0,-131867.7,38814,270908.38,1748128.77
000028.SZ,20260709,2,1,20.41,1217000.2,130027.2,699466.2,77,162415,102,0,29871,0,0,0,20.5,571058.6,0.004409603135717779,453885.1,192,192,179,95253.2,0,191,162415,763115.0999999999,423784.6,0,147274,34774,192286,441798
000028.SZ,20260709,3,0,20.5,1705571.0000000002,526350.2,1120181.3,55,74289.4,178,0,276309.6,0,0,0,20.66,848932.3,0.007804878048780495,512222.69999999995,250,250,233,505773.2,0,250,74289.4,1193348.3,229730.09999999998,0,619202.2000000001,20577,350599,540118.7
000028.SZ,20260709,4,1,20.65,1476051,328635.4,578160.4,117,-462899.60000000003,175,0,493851.60000000003,0,0,0,20.58,588293.4,-0.0038722168441433615,786896.6,333,333,292,266831.4,0,332,-462899.60000000003,689154.4,362954,0,225339.4,61804,30952,774228.6
000028.SZ,20260709,5,7,20.6,2512744.9199999995,664027.2999999999,1589092.22,82,141436.82,226,0,346324.80000000005,0,0,0,20.6,1113805.5,0.0009718172983480625,1047613.8,341,341,308,724239,0,334,141436.82,1465131.12,564853,0,548952.5,-60211.7,487761.62,723416.4
000028.SZ,20260709,6,2,20.62,1132080.06,17807.180000000004,543924.16,88,32885.08,192,0,16464,0,0,0,20.55,537723.0000000001,-0.002427184466019452,549137.98,309,309,280,17832.180000000004,0,307,32885.08,582942.0800000001,528543.98,0,9179.019999999971,-25,49349.08,493206.9
000028.SZ,20260709,7,1,20.57,778628,121597,439860,50,36977,130,0,2051,0,0,0,20.54,390646.5,-0.0004866180048662561,353061.5,192,192,180,107218,0,191,36977,425566.5,346902.5,0,43744,14379,39028,295665
000028.SZ,20260709,8,0,20.55,1029472,-524466,198815,88,-47104,52,0,47104,0,0,0,20.43,237135,-0.0053554040895812775,792337,153,153,140,-546398,0,153,-47104,237135,745233,0,-508098,21932,0,792317
000028.SZ,20260709,9,0,20.43,739843,198561,457949,53,30664,109,0,0,0,0,0,20.42,388432,-0.0004894762604012731,324835,174,174,162,188332,0,174,30664,415008,320747,0,67685,10229,30664,238953
000028.SZ,20260709,10,0,20.41,1776680.8,-628888.1000000001,428291.6,147,-287127.5,73,0,317773.5,0,0,0,20.4,369053.6,-0.0009794319294810542,1379026.2000000002,222,222,220,-624803.1000000001,0,222,-287127.5,397654.6,1059207.7000000002,0,-690154.1000000001,-4085.000000000001,30646,1340222.2000000002
000028.SZ,20260709,11,0,20.4,1065917.58,332478.18,677439.98,55,-35367.8,75,0,35367.8,0,0,0,20.36,583774.98,-0.0019607843137254485,482142.6,133,133,130,334506.18,0,133,-35367.8,583774.98,446774.8,0,137000.17999999996,-2027.9999999999998,0,378301.6
000028.SZ,20260709,12,0,20.36,368379,51007,187291,37,0,53,0,0,0,0,0,20.34,179144,-0.000982318271119822,189235,100,100,90,32673,0,100,0,179144,189235,0,-10091,18334,0,154618
000028.SZ,20260709,13,0,20.35,781440.2,26069.800000000003,383390,46,8190,84,0,8144,0,0,0,20.4,352904.98,0.0029498525073745683,412201.22,146,146,130,21999.800000000003,0,146,8190,369238.98,404057.22,0,-51152.240000000005,4070,16334,353200.2
000028.SZ,20260709,14,0,20.39,846097,-239973.59999999998,299197.2,44,407,55,0,0,0,0,0,20.31,294072.1,-0.004411764705882346,551617.9,100,100,99,-244041.59999999998,0,100,407,294479.1,551617.9,0,-257545.8,4068,407,542831.7999999999
000028.SZ,20260709,15,0,20.33,834182.25,335231.05,602750.65,49,47298,110,0,0,0,0,0,20.41,601801.05,0.004923682914820356,227902.2,161,161,159,329626.05,0,161,47298,606280.05,185083.2,0,416717.85,5605,47298,225826.59999999998
000028.SZ,20260709,16,1,20.41,912067.45,256252.45,525525,49,30723,118,0,0,0,0,0,20.42,572422.05,0.0004899559039687194,308922.4,175,175,167,182256.00000000003,0,174,30723,603145.05,308922.4,0,263499.65,73996.45,30723,312546
000028.SZ,20260709,17,0,20.4,485203.1,-115402.90000000002,159055.7,40,-31296.8,42,0,31296.8,0,0,0,20.4,210963.19999999998,-0.0009794319294810542,274239.89999999997,87,87,82,-119481.90000000002,0,87,-31296.8,210963.19999999998,242943.09999999998,0,-31979.90000000001,4079,0,309834.39999999997
000028.SZ,20260709,18,1,20.4,530802.6,224366.40000000002,365135.30000000005,25,4090,110,0,0,0,0,0,20.43,379219.50000000006,0.0014705882352941736,147493.1,142,142,135,213951.2,0,141,4090,383309.50000000006,147493.1,0,231726.40000000002,10415.2,4090,147094.1
000028.SZ,20260709,19,0,20.43,679165.5,97697.29999999999,406856.9,20,57285,100,0,0,0,0,0,20.45,320931.9,0.0009789525208027201,300948.6,144,144,120,248871.30000000005,0,144,57285,378216.9,300948.6,0,19983.29999999999,-151174,57285,100700.6
000028.SZ,20260709,20,0,20.45,556477.5,187525.5,376430.5,23,37070.8,97,0,0,0,0,0,20.48,338952.6,0.0014669926650367304,180454.1,130,130,120,195952.1,0,130,37070.8,376023.4,180454.1,0,158498.5,-8426.6,37070.8,143407.6
000028.SZ,20260709,21,0,20.48,1004283,349849,581113,48,-183718,102,0,257418,0,0,0,20.47,497212,-0.0004882812500000763,286287,153,153,150,353946,0,153,-183718,717996,175953,0,321259,-4097,73700,410885
000028.SZ,20260709,22,7,20.47,466293,207631.8,337985.9,24,2047,80,0,0,0,0,0,20.44,325723.89999999997,-0.0014655593551537657,138522.1,107,107,104,248497.8,0,100,2047,327770.89999999997,138522.1,0,187201.8,-40866,2047,87441.1
000028.SZ,20260709,23,1,20.47,624416,-120347,214275,43,-55109,25,0,59189,0,0,0,20.4,255049,-0.0019569471624267466,361205,73,73,68,-124435,0,72,-55109,263211,306098,0,-51049,4088,4079.9999999999995,393819
000028.SZ,20260709,24,0,20.37,890829.2,160594.8,514494,29,2042.0000000000002,53,0,2042.0000000000002,0,0,0,20.4,719423.2,0,167322,90,90,82,181005.8,0,90,2042.0000000000002,723507.2,165280,0,554143.2,-20411,4084.0000000000005,331446.2
000028.SZ,20260709,25,0,20.37,189569,-26089.20000000001,81739.9,8,0,17,0,0,0,0,0,20.43,75622.9,0.0014705882352941736,113946.1,25,25,25,-26089.20000000001,0,25,0,75622.9,113946.1,0,-38323.20000000001,0,0,107829.1
000028.SZ,20260709,26,0,20.41,228549.7,-195931.7,16309,29,0,4,0,0,0,0,0,20.38,18350,-0.0024473813020068876,210199.7,34,34,33,-191851.7,0,34,0,18350,210199.7,0,-191849.7,-4079.9999999999995,0,208160.7
000028.SZ,20260709,27,0,20.37,1259711.9,-933318.2999999999,44730,99,-204828,16,0,204828,0,0,-32105.6,20.28,44730,-0.004906771344455244,1200785.9,125,125,115,-845917.2999999999,0,125,-204828,58926,1010153.8999999999,-32105.6,-965423.9,-87401,0,1095475.2999999998
000028.SZ,20260709,28,0,20.28,334696,-66910,129833,28,0,18,0,0,0,0,0,20.29,113604,0.0004930966469427027,221092,50,50,46,-14130,0,50,0,113604,221092,0,-107488,-52780,0,143963
000028.SZ,20260709,29,0,20.31,365151,-178483,56827,47,-73014,13,0,73014,0,0,0,20.29,56827,0,308324,63,63,60,-160212,0,63,-73014,56827,235310,0,-178483,-18271,0,290053
000028.SZ,20260709,30,0,20.29,1342734.8,-663920.8,143810,47,-391194,19,0,391194,0,0,0,20.25,119510,-0.001971414489896459,1223224.8,69,69,66,-576780.8,0,69,-391194,119510,832030.8,0,-712520.8,-87140,0,1111784.8
000028.SZ,20260709,31,0,20.25,444411,-56145,194133,35,0,24,0,0,0,0,0,20.25,104949,0,339462,59,59,59,-56145,0,59,0,104949,339462,0,-234513,0,0,250278
000028.SZ,20260709,32,2,20.25,674438.4,-433240.6,113522.9,100,-14152,35,0,14152,0,0,0,20.21,105419.9,-0.0019753086419752666,569018.5,135,135,135,-433240.6,0,133,-14152,105419.9,554866.5,0,-449446.6,0,0,560915.5
000028.SZ,20260709,33,1,20.21,747375,-314992.5,204071.5,113,-8075.5,49,0,8075.5,0,0,0,20.22,208113.5,0.0004948045522017818,539261.5,166,166,162,-312974.5,0,165,-8075.5,208113.5,531186,0,-323072.5,-2018,0,525121.5
000028.SZ,20260709,34,2,20.22,702400.5,-501208,80892,133,-39408.5,18,0,39408.5,0,0,0,20.19,167812,-0.0014836795252224325,534588.5,151,151,151,-501208,0,149,-39408.5,167812,495180,0,-327368,0,0,621508.5
000028.SZ,20260709,35,4,20.19,2516108.5,-1544056.5,238121,188,-483720,36,0,493815,0,0,0,20.17,919243,-0.0009905894006933915,1586770.5,228,228,224,-1538005.5,0,224,-483720,929338,1092955.5,0,-173712.50000000006,-6051,10095,2259846.5
