stock_code,transaction_date,window_id,active_sell_count,CH_rule_t,order_age_direct_count,passive_quant_amount,deal_amount,active_inferred_count,order_age_recovered_count,pi_max_price_impact_pct,order_age_fifo_count,signal_deal_sell_amount,active_sell_amount,active_buy_amount,window_close_price,large_active_sell_amount,order_age_unresolved_count,small_passive_sell_amount,active_buy_count,active_non_large_amount,window_open_price,signed_large_active_amount,small_passive_buy_amount,side_fallback_count,passive_retail_amount,order_age_missing_count,signed_mix_qr_amount,unknown_side_amount,large_active_buy_amount,Q_rule_t,signal_deal_buy_amount,window_trade_count,R_seed_t
000028.SZ,20260709,22,24,2047,100,-40866,466293,104,107,-0.0014655593551537657,7,138522.1,87441.1,337985.9,20.44,0,0,138522.1,80,248497.8,20.47,2047,325723.89999999997,0,0,0,187201.8,0,2047,207631.8,327770.89999999997,107,0
000028.SZ,20260709,23,43,-55109,72,4088,624416,68,73,-0.0019569471624267466,1,361205,393819,214275,20.4,59189,0,306098,25,-124435,20.47,-55109,255049,0,0,0,-51049,0,4079.9999999999995,-120347,263211,73,0
000028.SZ,20260709,24,29,2042.0000000000002,90,-20411,890829.2,82,90,0,0,167322,331446.2,514494,20.4,2042.0000000000002,0,165280,53,181005.8,20.37,2042.0000000000002,719423.2,0,0,0,554143.2,0,4084.0000000000005,160594.8,723507.2,90,0
000028.SZ,20260709,25,8,0,25,0,189569,25,25,0.0014705882352941736,0,113946.1,107829.1,81739.9,20.43,0,0,113946.1,17,-26089.20000000001,20.37,0,75622.9,0,0,0,-38323.20000000001,0,0,-26089.20000000001,75622.9,25,0
000028.SZ,20260709,26,29,0,34,-4079.9999999999995,228549.7,33,34,-0.0024473813020068876,0,210199.7,208160.7,16309,20.38,0,0,210199.7,4,-191851.7,20.41,0,18350,0,0,0,-191849.7,0,0,-195931.7,18350,34,0
000028.SZ,20260709,27,99,-204828,125,-87401,1259711.9,115,125,-0.004906771344455244,0,1200785.9,1095475.2999999998,44730,20.28,204828,0,1010153.8999999999,16,-845917.2999999999,20.37,-204828,44730,0,-32105.6,0,-965423.9,0,0,-933318.2999999999,58926,125,-32105.6
000028.SZ,20260709,28,28,0,50,-52780,334696,46,50,0.0004930966469427027,0,221092,143963,129833,20.29,0,0,221092,18,-14130,20.28,0,113604,0,0,0,-107488,0,0,-66910,113604,50,0
000028.SZ,20260709,29,47,-73014,63,-18271,365151,60,63,0,0,308324,290053,56827,20.29,73014,0,235310,13,-160212,20.31,-73014,56827,0,0,0,-178483,0,0,-178483,56827,63,0
000028.SZ,20260709,30,47,-391194,69,-87140,1342734.8,66,69,-0.001971414489896459,0,1223224.8,1111784.8,143810,20.25,391194,0,832030.8,19,-576780.8,20.29,-391194,119510,0,0,0,-712520.8,0,0,-663920.8,119510,69,0
000028.SZ,20260709,31,35,0,59,0,444411,59,59,0,0,339462,250278,194133,20.25,0,0,339462,24,-56145,20.25,0,104949,0,0,0,-234513,0,0,-56145,104949,59,0
000028.SZ,20260709,32,100,-14152,133,0,674438.4,135,135,-0.0019753086419752666,2,569018.5,560915.5,113522.9,20.21,14152,0,554866.5,35,-433240.6,20.25,-14152,105419.9,0,0,0,-449446.6,0,0,-433240.6,105419.9,135,0
000028.SZ,20260709,33,113,-8075.5,165,-2018,747375,162,166,0.0004948045522017818,1,539261.5,525121.5,204071.5,20.22,8075.5,0,531186,49,-312974.5,20.21,-8075.5,208113.5,0,0,0,-323072.5,0,0,-314992.5,208113.5,166,0
000028.SZ,20260709,34,133,-39408.5,149,0,702400.5,151,151,-0.0014836795252224325,2,534588.5,621508.5,80892,20.19,39408.5,0,495180,18,-501208,20.22,-39408.5,167812,0,0,0,-327368,0,0,-501208,167812,151,0
000028.SZ,20260709,35,188,-483720,224,-6051,2516108.5,224,228,-0.0009905894006933915,4,1586770.5,2259846.5,238121,20.17,493815,0,1092955.5,36,-1538005.5,20.19,-483720,919243,0,0,0,-173712.50000000006,0,10095,-1544056.5,929338,228,0
000028.SZ,20260709,36,101,42868.2,157,4039,681422.6,153,157,0.0004957858205254343,0,453569.6,387084.8,286264.8,20.18,8056,0,394589.39999999997,52,-143688.2,20.17,42868.2,227852.99999999997,0,0,0,-166736.40000000002,0,50924.2,-139649.2,227852.99999999997,157,0
000028.SZ,20260709,37,165,8694.100000000002,247,-2010.000000000001,965005.9,242,248,-0.0004955401387511403,1,671320.4,646665.4,304214.5,20.17,34285,0,632999.4,77,-351145,20.18,8694.100000000002,254742.4,0,0,0,-378257,0,42979.100000000006,-353155,293685.5,248,0
000028.SZ,20260709,38,176,-4022,240,-8071,915011.2,239,241,0.0004957858205254343,1,700802,668529,238411.2,20.18,24201,0,668530,63,-426095.8,20.17,-4022,202101.2,0,0,0,-466428.8,0,20179,-434166.8,214209.2,241,0
000028.SZ,20260709,39,115,-14086,160,0,673777,160,162,0.0004955401387513164,2,415500,401371,264334,20.19,42338,0,359036,45,-122951,20.18,-14086,244151,0,0,0,-114885,0,28252,-122951,258277,162,0
000028.SZ,20260709,40,53,10107,108,-4038.000000000001,485069,108,111,0.0004952947003466077,3,234185,222068,254925,20.2,2019.0000000000002,0,232166,55,22750,20.19,10107,238758,0,0,0,6592,0,12126,18712,250884,111,0
000028.SZ,20260709,41,106,-2019.0000000000002,134,-4040,505015.9,133,134,-0.0004950495049503966,0,393926.9,371698.9,129277,20.19,2019.0000000000002,0,391907.9,27,-240402.9,20.2,-2019.0000000000002,111089,0,0,0,-280818.9,0,0,-244442.9,111089,134,0
000028.SZ,20260709,42,170,329258.3,233,-8082,1161177.7,230,234,-0.0004952947003467837,1,686088.9999999999,635686.71,509332.99,20.18,28448.7,0,572758.2999999999,60,-455612.02,20.2,329258.3,202263.69999999998,0,0,0,-370494.60000000003,0,357707,-463694.02,475088.69999999995,234,0
000028.SZ,20260709,43,136,-4237.7,203,-2014.0000000000011,648140.7,197,203,-0.0004955401387511403,0,399594.9,407666.9,218259.8,20.17,4237.7,0,395357.2,61,-185169.40000000005,20.19,-4237.7,248545.8,0,0,0,-146811.40000000002,0,0,-187183.40000000002,248545.8,203,0
000028.SZ,20260709,44,134,-2019.0000000000002,244,-5244.799999999999,1122323.4,233,244,0.0024789291026275236,0,623804.9,576057.4,524027.99999999994,20.22,2019.0000000000002,0,621785.9,99,-50010.40000000001,20.17,-2019.0000000000002,498518.49999999994,0,0,0,-123267.40000000001,0,0,-55255.2,498518.49999999994,244,0
000028.SZ,20260709,45,106,-10115,184,18216,1050506.53,174,185,0.0009891196834816802,1,669127.83,709402.0299999999,290500.5,20.24,10115,0,659012.83,68,-408786.5299999999,20.23,-10115,381378.7,0,0,0,-277634.13,0,0,-390570.5299999999,381378.7,185,0
000028.SZ,20260709,46,207,63338.350000000006,306,12147.999999999998,2076653.3599999999,295,307,-0.0024703557312251564,1,1345984.0000000005,1305334.9000000004,730838.46,20.19,135118.65,0,1210865.35,88,-637834.7899999999,20.24,63338.350000000006,532212.36,0,0,0,-678652.9899999999,0,198457,-625686.7899999999,730669.36,307,0
000028.SZ,20260709,47,193,-47520.25,249,-3028.4999999999995,1395987.1500000006,241,249,-0.0004952947003467837,0,713599.2499999999,1213629.15,159139.5,20.18,47520.25,0,668095.9999999998,48,-1006969.3999999998,20.19,-47520.25,680370.9,0,0,0,12274.900000000169,0,0,-1009997.8999999998,682387.9,249,0
000029.SZ,20260709,0,248,-800309,741,128741,5627754,620,743,-0.008516360376512672,2,2690992,2295871,2642622,22.12,1479324,3,1322017,372,1147060,22.31,-800309,2147398,0,0,3,825381,0,679015,1275801,2936762,746,0
000029.SZ,20260709,1,184,-883431,435,32916,4445437,407,437,-0.004972875226039757,2,2115242,2353596,1926831,22.01,1293790,0,1156570,223,456666,22.08,-883431,1584718,0,0,0,428148,0,410359,489582,2330195,437,0
000029.SZ,20260709,2,102,3833169,408,-945528,7721960,373,408,0.016356201726487933,0,4521965,1366348,5023222,22.37,22064,0,2451295,271,-176295,22.04,3833169,1393368,0,0,0,-1057927,0,3855233,-1121823,3199995,408,0
000029.SZ,20260709,3,119,-728130.2,357,45515.6,4000095.4,321,358,-0.0049172999552972475,1,2461032.4,2151423.4,1709496.4000000001,22.26,1179231,0,1301851.4,202,286203.19999999995,22.37,-728130.2,1067912.2,0,0,0,-233939.19999999998,0,451100.8,331718.79999999993,1539063,358,0
000029.SZ,20260709,4,160,-93267,353,-26713,1984563,343,353,-0.003144654088050327,0,1051067,1050914,866952,22.19,159966,0,924401,183,-90695,22.26,-93267,833497,0,0,0,-90904,0,66699,-117408,933496,353,0
000029.SZ,20260709,5,120,-62144,333,20044,2138432,320,333,0.0027039206849931822,0,920154,877772,1200608,22.25,191197,0,686612,200,384980,22.23,-62144,1131570,0,0,0,444958,0,129053,405024,1218278,333,0
000029.SZ,20260709,6,105,-354450,310,60104,1956935,285,313,-0.004494382022471974,3,913778,944592,887927,22.15,425481,0,619029,180,297785,22.25,-354450,841394,0,-2214,0,222365,0,71031,357889,1043157,313,-2214
000029.SZ,20260709,7,97,-80008,344,203500,3245315,324,344,0.0018058690744922213,0,1691081,1254595,1632432,22.19,653454,0,824976,227,457845,22.15,-80008,1193439,0,0,0,368463,0,573446,661345,1554234,344,0
000029.SZ,20260709,8,29,115451,142,108778,1068454,139,142,0.0027039206849931822,0,150980,124329,822027,22.25,0,0,150980,110,582247,22.18,115451,802023,0,0,0,651043,0,115451,691025,917474,142,0
000029.SZ,20260709,9,39,173986,119,71257,1468437,111,119,0.0008988764044943629,0,412122,547608,827312,22.27,4448,0,407674,72,105718,22.22,173986,877881,0,0,0,470207,0,178434,176975,1056315,119,0
000029.SZ,20260709,10,27,22287,121,0,859502,121,121,-0.0008980691513246329,0,191434,184748,674754,22.25,0,0,191434,94,467719,22.25,22287,645781,0,0,0,454347,0,22287,467719,668068,121,0
000029.SZ,20260709,11,53,0,102,-20019,911192,98,102,-0.0017977528089887257,0,615489,595475,277938,22.21,0,0,615489,45,-317537,22.25,0,295703,0,0,0,-319786,0,0,-337556,295703,102,0
000029.SZ,20260709,12,66,17,162,13305,1243131,155,162,-0.001350742908599781,0,438897,416721,795365,22.18,46514,0,392383,89,378627,22.2,17,757703,0,0,0,365320,0,46531,391932,804234,162,0
000029.SZ,20260709,13,62,23041,209,-82024,2138348.6,195,209,-0.000901713255184832,0,1087795,681944,1338914.6,22.16,312027,0,556070,133,633929.6,22.16,23041,935183.6,0,0,0,379113.6,0,335068,551905.6,1050553.6,209,0
000029.SZ,20260709,14,85,-231357,192,-22137,1651102,181,194,-0.004061371841155228,2,821272,787847,805768,22.07,310889,0,607403,96,249278,22.15,-231357,653278,0,0,0,45875,0,79532,227141,829830,194,0
000029.SZ,20260709,15,80,152652,243,42039,1421475,233,244,0.002265518803806104,1,618733,474985,873523,22.12,0,0,618733,153,245886,22.08,152652,650090,0,0,0,31357,0,152652,287925,802742,244,0
000029.SZ,20260709,16,101,-86019,269,-6605,1905425,263,272,0.0004520795660035267,3,1086171,990924,859150,22.13,199069,0,887040,162,-45755,22.12,-86019,706266,0,0,0,-180774,0,113050,-52360,819254,272,0
000029.SZ,20260709,17,66,-128047,132,11053,1233134,129,132,-0.00045187528242196165,0,848512,894901,327180,22.12,141316,0,707196,63,-439674,22.13,-128047,371353,0,0,0,-335843,0,13269,-428621,384622,132,0
000029.SZ,20260709,18,77,-116942,249,-220907,1891343,232,249,-0.0009041591320072139,0,1166333,861416,764806,22.1,178848,0,976421,155,20332,22.12,-116942,674168,0,0,0,-302253,0,61906,-200575,725010,249,0
000029.SZ,20260709,19,137,68483,278,8846,1840157,274,278,0.00045248868778271535,0,883349,777387,1045096,22.11,6618,0,876731,137,199226,22.1,68483,881707,0,0,0,4976,0,75101,208072,956808,278,0
000029.SZ,20260709,20,78,53245,236,24410,1447750,226,236,0.0049751243781094275,0,716052,689528,724950,22.22,0,0,716052,148,-17823,22.13,53245,678453,0,0,0,-37599,0,53245,6587,731698,236,0
000029.SZ,20260709,21,89,2673846,376,222638,4997728,357,377,0.004500450045004565,1,641664,791133,3957209,22.32,31184,0,592677,268,492230,22.22,2673846,1668837,0,0,0,1076160,0,2705030,714868,4356064,377,0
000029.SZ,20260709,22,180,6501260,827,242883,13249578,800,831,0.016577060931899687,4,3290816,2234564,10708965,22.69,541250,0,1855427,620,1973141,22.32,6501260,3810391,0,0,0,1954964,0,7042510,2216024,9958762,831,0
000029.SZ,20260709,23,122,419035,248,-40791.00000000001,2870175,233,248,-0.002203613926840049,0,1441058,1443174,1300080,22.64,61113,0,1411627,111,-562129,22.69,419035,917287,0,0,0,-494340,0,480148,-602920,1429117,248,0
000029.SZ,20260709,24,251,2747486,674,-22713,8905438,649,674,0.00574204946996462,0,3519314,3174253,5443950,22.77,1472155,0,1978545,398,-477789,22.64,2747486,1235097,0,0,0,-743448,0,4219641,-500502,5386124,674,0
000029.SZ,20260709,25,115,18368,201,4575,2304426,194,201,0.0017566974088712845,0,976874,1452040,802269,22.81,213913,0,831271,79,-668139,22.83,18368,1026961,0,0,0,195690,0,232281,-663564,1327552,201,0
000029.SZ,20260709,26,90,1538675,262,-18365,4125388,249,263,0.0021920210434020477,1,1536909,1349150,2622774,22.86,61711,0,1415728,159,-265051,22.8,1538675,1047563,0,-80185,0,-368165,0,1600386,-283416,2588479,263,-80185
000029.SZ,20260709,27,90,-9116,109,6858,1306492,108,109,-0.005686789151356037,0,989683,1023808,275826,22.73,9116,0,980567,18,-738866,22.87,-9116,316809,0,0,0,-663758,0,0,-732008,316809,109,0
000029.SZ,20260709,28,51,2697771,253,47960,4148359,244,253,0.007039155301363843,0,367009,571894,3528505,22.89,64021,0,296013,193,258840,22.73,2697771,1026533,0,0,0,730520,0,2761792,306800,3781350,253,0
000029.SZ,20260709,29,127,3486580,453,64765,7826037,438,453,0.008300567933595357,0,2462465,2217713,5423125,23.08,312361,0,2118019,311,-281168,22.88,3486580,1596716,0,0,0,-521303,0,3798941,-216403,5363572,453,0
000029.SZ,20260709,30,228,2754710,402,-313982,8732019,382,402,-0.002599653379549338,0,3844433,3424224,4689413,23.02,1200989,0,2525834,154,-1489521,23.08,2754710,1049497,0,0,0,-1476337,0,3955699,-1803503,4887586,402,0
000029.SZ,20260709,31,133,2893386,339,-78188,5763390,315,339,0.009122502172024365,0,1119869,1116974,4489240,23.23,172561,0,931059,182,478880,23.04,2893386,1593823,0,0,0,662764,0,3065947,400692,4643521,339,0
000029.SZ,20260709,32,142,7148,230,-16176,2068250,222,232,-0.004735256134309059,2,1477004,1272511,747097,23.12,90320,0,1405220,80,-532562,23.25,7148,475242,0,0,0,-929978,0,97468,-548738,591246,232,0
000029.SZ,20260709,33,131,-76198,205,-30109,1422066,178,208,-0.00043252595155716104,3,834662,1035630,268433,23.11,99338,0,767650,47,-690999,23.18,-76198,531938,0,0,0,-235712,0,23140,-721108,587404,208,0
000029.SZ,20260709,34,185,-85495,273,147942,1833230,257,276,0.0008654262224145207,3,1176577,1118792,511008,23.13,147902,0,1017122,72,-522289,23.14,-85495,605799,0,0,0,-411323,0,62407,-374347,656653,276,0
000029.SZ,20260709,35,184,5833581,585,-32845,11499404,564,588,0.026805015131863424,3,2514999,2021546,9225259,23.75,142512,0,2154450,380,1370132,23.12,5833581,3226349,0,0,0,1071899,0,5976093,1337287,8984405,588,0
000029.SZ,20260709,36,389,972306,805,-357035,11567966.8,765,808,-0.0025263157894736305,3,6911630,5943467,4963430.8,23.69,2651939,2,3914911,376,-1952342.2,23.75,972306,1376871.8,0,0,2,-2538039.2,0,3624245,-2309377.2,4656336.8,810,0
000029.SZ,20260709,37,232,-644474.5,388,-139428,4209897.9,357,390,-0.006753904601097515,2,2960428.2,2967581.7,1046092.2,23.53,972383.5,0,2122155.7,125,-1277015,23.67,-644474.5,787449.7,0,0,0,-1334706,0,327909,-1416443,1249469.7,390,0
000029.SZ,20260709,38,239,-578772,334,-108206,3160700,325,336,-0.0008499787505312186,2,2071550,2332622,710460,23.51,611698,0,1608000,86,-1043390,23.52,-578772,908076,0,0,0,-699924,0,32926,-1151596,1089150,336,0
000029.SZ,20260709,39,145,40419,258,-54138,2821067,239,261,0,3,1618383,1611171,1052194,23.51,413996,0,1284398,94,-599396,23.51,40419,668258,0,0,0,-616140,0,454415,-653534,1202684,261,0
000029.SZ,20260709,40,155,477144,303,235337,3599813,294,305,0.005954912803062399,2,1832241,1999262,1318160,23.65,98904,0,1759253,139,-1158246,23.52,477144,1165608,0,0,0,-593645,0,576048,-922909,1767572,305,0
000029.SZ,20260709,41,122,1238609.8,295,-120882,3924098.4,285,296,0.004651162790697801,1,1045923.6,1008773.4,2780213,23.76,26126,0,1005573.6,163,532829.7999999999,23.63,1238609.8,1627663,0,0,0,622089.4,0,1264735.8,411947.79999999993,2878174.8,296,0
000029.SZ,20260709,42,256,1980799,336,-63890,4527798,328,337,-0.005471380471380578,1,3806110,1959975,2503933,23.63,92446,0,1907821,72,-1436841,23.76,1980799,454286,0,0,0,-1453535,0,2073245,-1500731,721688,337,0
000029.SZ,20260709,43,228,-462351,310,16525,3006326,302,310,-0.0012695725772322295,0,2325752,2372934,597983,23.6,656361,0,1669391,74,-1312600,23.63,-462351,486564,0,0,0,-1182827,0,194010,-1296075,680574,310,0
000029.SZ,20260709,44,154,1343498,403,182785,5941503,387,404,0.010169491525423662,1,1454983,1889334,3840916,23.84,28505,0,1362386,233,608084,23.6,1343498,3178609,0,0,0,1816223,0,1372003,790869,4486520,404,0
000029.SZ,20260709,45,197,2968749,517,-59891,7453639,494,517,0.005033557046979908,0,1890741,2100744,5221644,23.96,408021,0,1485162,297,152151,23.83,2968749,2183686,0,0,0,698524,0,3376770,92260,5562898,517,0
000029.SZ,20260709,46,371,-206184,603,208261,7588237,562,604,-0.0016694490818029693,1,4253815,4643094,2550344,23.92,1121352,0,3194365,191,-1886566,23.94,-206184,2357352,0,0,0,-837013,0,915168,-1678305,3334422,604,0
000029.SZ,20260709,47,358,-71710,453,-57408,4487621,451,456,0,3,2064299,3621452,784841,23.92,112400,0,1956683,93,-2764901,23.91,-71710,2377848,0,0,0,421165,0,40690,-2822309,2423322,456,0
000030.SZ,20260709,0,352,-2934309,879,-396,5548686,883,883,-0.007481296758104689,4,1949176,4443836,1104454,3.98,2955390,1,1322706,531,-405073,4.01,-2934309,1249509,0,0,1,-73197,0,21081,-405469,3599510,884,0
000030.SZ,20260709,1,165,-32444,433,-16716,961387,428,433,-0.002512562814070298,0,484585,464272,480399,3.97,38016,0,446569,263,48571,3.98,-32444,471230,0,0,0,24661,0,5572,31855,476802,433,0
000030.SZ,20260709,2,65,0,211,400,753251,210,211,0.005037783375314866,0,300174,340412,412439,3.99,0,0,300174,145,72027,3.98,0,453077,0,0,0,152903,0,0,72427,453077,211,0
000030.SZ,20260709,3,132,-1985,297,-33432,647619.2,293,298,0,1,354755.2,355949.2,258238,3.99,1985,0,352770.2,161,-95726.20000000001,3.99,-1985,292864,0,0,0,-59906.20000000001,0,0,-129158.20000000001,292864,298,0
000030.SZ,20260709,4,83,1608,283,5572,812008,277,283,-0.0025062656641604585,0,373524,359196,446444,3.98,2382,0,371142,194,85640,3.99,1608,434494,0,0,0,63352,0,3990,91212,438484,283,0
000030.SZ,20260709,5,43,800,207,0,625808,207,207,0.00251256281407041,0,165148,165547,460261,3.99,0,0,165148,164,293914,3.99,800,459860,0,0,0,294712,0,800,293914,460660,207,0
000030.SZ,20260709,6,105,0,264,0,552499,264,264,-0.0025062656641604585,0,259298,279994,272505,3.98,0,0,259298,159,-7489,3.98,0,293201,0,0,0,33903,0,0,-7489,293201,264,0
000030.SZ,20260709,7,61,0,227,0,1619759,227,227,0,0,976989,356109,1263650,3.98,0,0,976989,166,907541,3.98,0,642770,0,0,0,-334219,0,0,907541,642770,227,0
000030.SZ,20260709,8,88,0,145,0,398047,145,145,0,0,297353,297353,100694,3.98,0,0,297353,57,-196659,3.98,0,100694,0,0,0,-196659,0,0,-196659,100694,145,0
000030.SZ,20260709,9,14,0,89,0,215606,89,89,-0.002512562814070298,0,43670,43670,171936,3.97,0,0,43670,75,128266,3.98,0,171936,0,0,0,128266,0,0,128266,171936,89,0
000030.SZ,20260709,10,75,-792,166,0,859484,166,166,0,0,599052,599052,260432,3.97,792,0,598260,91,-337828,3.97,-792,260432,0,0,0,-337828,0,0,-337828,260432,166,0
000030.SZ,20260709,11,201,0,257,0,1495985,257,257,-0.0025188916876574888,0,1356316,1383571,112414,3.96,0,0,1356316,56,-1271157,3.97,0,139669,0,0,0,-1216647,0,0,-1271157,139669,257,0
000030.SZ,20260709,12,200,387684,641,2364,1993657,637,641,-0.005050505050505055,0,1029519,997132,994161,3.94,0,0,941607,437,-390655,3.95,387684,664366,0,0,0,-277241,0,387684,-388291,964138,641,0
000030.SZ,20260709,13,105,-15720,192,0,793468,192,192,0.0025380710659899065,0,295293,474894,318574,3.95,15720,0,279573,87,-140600,3.93,-15720,498175,0,0,0,218602,0,0,-140600,498175,192,0
000030.SZ,20260709,14,74,0,117,0,496642,117,117,-0.005063291139240511,0,402357,402357,94285,3.93,0,0,402357,43,-308072,3.94,0,94285,0,0,0,-308072,0,0,-308072,94285,117,0
000030.SZ,20260709,15,36,0,195,5516,496180,192,195,0.0025445292620864595,0,280635,267633,223031,3.94,0,0,280635,156,-44602,3.94,0,215545,0,0,0,-65090,0,0,-39086,215545,195,0
000030.SZ,20260709,16,16,395,208,788,433150,207,208,0.0025380710659899065,0,99916,68790,363572,3.95,0,0,99916,191,294387,3.94,395,332839,0,0,0,232923,0,395,295175,333234,208,0
000030.SZ,20260709,17,111,0,180,3546,423283,176,180,-0.005063291139240511,0,272331,241993,177744,3.93,0,0,272331,65,-64249,3.94,0,150952,0,0,0,-121379,0,0,-60703,150952,180,0
000030.SZ,20260709,18,80,0,292,0,628232,292,292,0.0025445292620864595,0,189693,212939,415293,3.94,0,0,189693,212,202354,3.93,0,438539,0,0,0,248846,0,0,202354,438539,292,0
000030.SZ,20260709,19,54,0,197,-6698,470391,197,199,0,2,243709,250013,213680,3.94,0,0,243709,143,-36333,3.94,0,226682,0,0,0,-17027,0,0,-43031,226682,199,0
000030.SZ,20260709,20,22,0,145,0,346197,145,145,0,0,68033,50697,295500,3.94,0,0,68033,123,244803,3.94,0,278164,0,0,0,210131,0,0,244803,278164,145,0
000030.SZ,20260709,21,4,0,81,0,141798,81,81,0,0,16506,16506,125292,3.94,0,0,16506,77,108786,3.94,0,125292,0,0,0,108786,0,0,108786,125292,81,0
000030.SZ,20260709,22,143,0,261,0,822741,261,261,0,0,453732,463950,358791,3.94,0,0,453732,118,-105159,3.94,0,369009,0,0,0,-84723,0,0,-105159,369009,261,0
000030.SZ,20260709,23,48,0,68,0,473671,68,68,0,0,278634,430725,42946,3.94,0,0,278634,20,-387779,3.92,0,195037,0,0,0,-83597,0,0,-387779,195037,68,0
000030.SZ,20260709,24,84,776775,191,0,1253136,191,191,0,0,261830,145297,1107839,3.94,0,0,142145,107,185767,3.94,776775,334216,0,0,0,192071,0,776775,185767,991306,191,0
000030.SZ,20260709,25,37,0,93,16590,293161,87,93,0.0050761421319797,0,95781,136716,107465,3.96,0,0,95781,50,-29251,3.94,0,197380,0,0,0,101599,0,0,-12661,197380,93,0
000030.SZ,20260709,26,16,0,31,-20145,89658,28,31,-0.005050505050505055,0,74252,53712,15801,3.94,0,0,74252,12,-37911,3.95,0,15406,0,0,0,-58846,0,0,-58056,15406,31,0
